HAULJOIN,CRUISE,VESSEL,HAUL,GIS_STATION,SPECIES_CODE,SEX,LENGTH,WIDTH,SHELL_CONDITION,EGG_COLOR,EGG_CONDITION,CLUTCH_SIZE,WEIGHT,CHELA_HEIGHT,COMMENTS
1063407,200101,89,24,H-11,69322,2,117,,2,3,1,6,1098,,
1063177,200101,88,12,I-12,69322,2,112,,2,0,0,0,1112,,
1063177,200101,88,12,I-12,69322,2,117,,2,0,0,0,1196,,
1063407,200101,89,24,H-11,69322,2,118,,2,5,1,6,1214,,
1063177,200101,88,12,I-12,69322,2,124,,2,0,0,0,1234,,
1063205,200101,88,40,F-08,69322,1,130,,2,,,,1954,,
1063398,200101,89,15,H-13,69322,1,134,,3,,,,1992,,
1063396,200101,89,13,F-13,69322,1,134,,2,,,,2024,,
1063404,200101,89,21,K-11,69322,1,130,,3,,,,2096,,
1063191,200101,88,26,K-10,69322,1,135,,2,,,,2120,,
1063188,200101,88,23,H-10,69322,1,135,,2,,,,2128,,
1063416,200101,89,33,H-09,69322,1,134,,2,,,,2220,,
1063204,200101,88,39,G-08,69322,1,140,,2,,,,2276,,
1063407,200101,89,24,H-11,69322,1,140,,3,,,,2284,,
1063414,200101,89,31,F-09,69322,1,140,,2,,,,2302,,
1063191,200101,88,26,K-10,69322,1,145,,2,,,,2322,,
1063414,200101,89,31,F-09,69322,1,142,,2,,,,2352,,
1063177,200101,88,12,I-12,69322,1,138,,2,,,,2390,,
1063188,200101,88,23,H-10,69322,1,145,,2,,,,2430,,
1063177,200101,88,12,I-12,69322,1,145,,2,,,,2470,,
1063400,200101,89,17,J-13,69322,1,147,,2,,,,2472,,
1063181,200101,88,16,E-12,69322,1,157,,2,,,,2478,,
1063204,200101,88,39,G-08,69322,1,142,,2,,,,2508,,
1063400,200101,89,17,J-13,69322,1,142,,3,,,,2582,,
1063396,200101,89,13,F-13,69322,1,144,,3,,,,2602,,
1063417,200101,89,34,I-09,69322,1,142,,3,,,,2612,,
1063411,200101,89,28,C-09,69322,1,149,,3,,,,2660,,
1063177,200101,88,12,I-12,69322,1,146,,2,,,,2682,,
1063203,200101,88,38,H-08,69322,1,147,,2,,,,2774,,
1063416,200101,89,33,H-09,69322,1,154,,2,,,,2942,,
1063189,200101,88,24,I-10,69322,1,144,,3,,,,2950,,
1063406,200101,89,23,I-11,69322,1,152,,3,,,,3016,,
1063407,200101,89,24,H-11,69322,1,150,,3,,,,3084,,
1063415,200101,89,32,G-09,69322,1,153,,2,,,,3110,,
1063400,200101,89,17,J-13,69322,1,155,,3,,,,3130,,
1063418,200101,89,35,J-09,69322,1,158,,2,,,,3254,,
1063417,200101,89,34,I-09,69322,1,157,,3,,,,3338,,
1063188,200101,88,23,H-10,69322,1,159,,2,,,,3350,,
1063408,200101,89,25,G-11,69322,1,158,,3,,,,3398,,
1063204,200101,88,39,G-08,69322,1,159,,2,,,,3446,,
1063188,200101,88,23,H-10,69322,1,157,,2,,,,3450,,
1063396,200101,89,13,F-13,69322,1,105,,2,,,,1006,,
1063400,200101,89,17,J-13,69322,1,107,,2,,,,1008,,
1063400,200101,89,17,J-13,69322,1,110,,2,,,,1016,,
1063177,200101,88,12,I-12,69322,1,110,,2,,,,1018,,
1063170,200101,88,5,I-14,69322,1,108,,2,,,,1048,,
1063171,200101,88,6,J-14,69322,1,112,,2,,,,1056,,
1063405,200101,89,22,J-11,69322,1,107,,2,,,,1058,,
1063406,200101,89,23,I-11,69322,1,108,,2,,,,1064,,
1063396,200101,89,13,F-13,69322,1,107,,2,,,,1068,,
1063169,200101,88,4,H-14,69322,1,107,,2,,,,1068,,
1063396,200101,89,13,F-13,69322,1,109,,2,,,,1084,,
1063188,200101,88,23,H-10,69322,1,110,,2,,,,1084,,
1063417,200101,89,34,I-09,69322,1,110,,2,,,,1084,,
1063400,200101,89,17,J-13,69322,1,116,,2,,,,1110,,
1063396,200101,89,13,F-13,69322,1,111,,2,,,,1120,,
1063414,200101,89,31,F-09,69322,1,110,,2,,,,1164,,
1063416,200101,89,33,H-09,69322,1,110,,2,,,,1168,,
1063203,200101,88,38,H-08,69322,1,115,,2,,,,1192,,
1063169,200101,88,4,H-14,69322,1,119,,2,,,,1198,,
1063414,200101,89,31,F-09,69322,1,116,,2,,,,1226,,
1063170,200101,88,5,I-14,69322,1,116,,2,,,,1260,,
1063416,200101,89,33,H-09,69322,1,115,,2,,,,1266,,
1063398,200101,89,15,H-13,69322,1,115,,2,,,,1280,,
1063171,200101,88,6,J-14,69322,1,118,,2,,,,1290,,
1063181,200101,88,16,E-12,69322,1,115,,2,,,,1310,,
1063188,200101,88,23,H-10,69322,1,120,,2,,,,1318,,
1063415,200101,89,32,G-09,69322,1,117,,2,,,,1328,,
1063187,200101,88,22,G-10,69322,1,119,,2,,,,1346,,
1063396,200101,89,13,F-13,69322,1,120,,2,,,,1350,,
1063396,200101,89,13,F-13,69322,1,126,,2,,,,1402,,
1063400,200101,89,17,J-13,69322,1,119,,3,,,,1442,,
1063183,200101,88,18,E-11,69322,1,122,,2,,,,1450,,
1063400,200101,89,17,J-13,69322,1,117,,2,,,,1532,,
1063204,200101,88,39,G-08,69322,1,122,,2,,,,1534,,
1063415,200101,89,32,G-09,69322,1,124,,2,,,,1542,,
1063416,200101,89,33,H-09,69322,1,124,,2,,,,1568,,
1063396,200101,89,13,F-13,69322,1,121,,3,,,,1590,,
1063406,200101,89,23,I-11,69322,1,123,,2,,,,1596,,
1063170,200101,88,5,I-14,69322,1,124,,2,,,,1602,,
1063188,200101,88,23,H-10,69322,1,126,,2,,,,1610,,
1063408,200101,89,25,G-11,69322,1,128,,2,,,,1610,,
1063400,200101,89,17,J-13,69322,1,127,,2,,,,1708,,
1063191,200101,88,26,K-10,69322,1,133,,2,,,,1844,,
1063400,200101,89,17,J-13,69322,1,132,,2,,,,1872,,
1063404,200101,89,21,K-11,69322,1,134,,3,,,,1904,,
1063177,200101,88,12,I-12,69322,1,134,,2,,,,1924,,
1063396,200101,89,13,F-13,69322,1,137,,3,,,,1924,,
1063417,200101,89,34,I-09,69322,1,163,,2,,,,4168,,
1063202,200101,88,37,I-08,69322,1,173,,2,,,,4224,,
1063188,200101,88,23,H-10,69322,1,178,,2,,,,4304,,
1063182,200101,88,17,E-10,69322,2,28,,2,0,0,0,12,,
1063182,200101,88,17,E-10,69322,2,34,,2,0,0,0,24,,
1063405,200101,89,22,J-11,69322,2,64,,2,0,0,0,196,,
1063406,200101,89,23,I-11,69322,2,74,,2,0,0,0,256,,
1063405,200101,89,22,J-11,69322,2,72,,2,0,0,0,258,,
1063405,200101,89,22,J-11,69322,2,72,,2,0,0,0,260,,
1063405,200101,89,22,J-11,69322,2,71,,2,0,0,0,268,,
1063405,200101,89,22,J-11,69322,2,73,,2,0,0,0,274,,
1063405,200101,89,22,J-11,69322,2,75,,2,0,0,0,306,,
1063406,200101,89,23,I-11,69322,2,82,,2,3,3,6,370,,
1063405,200101,89,22,J-11,69322,2,84,,2,0,0,0,456,,
1063406,200101,89,23,I-11,69322,2,84,,2,0,0,0,460,,
1063406,200101,89,23,I-11,69322,2,89,,2,0,0,0,514,,
1063406,200101,89,23,I-11,69322,2,89,,2,0,0,0,516,,
1063182,200101,88,17,E-10,69322,1,23,,2,,,,8,,
1063182,200101,88,17,E-10,69322,1,26,,2,,,,12,,
1063182,200101,88,17,E-10,69322,1,28,,2,,,,18,,
1063405,200101,89,22,J-11,69322,1,71,,2,,,,246,,
1063405,200101,89,22,J-11,69322,1,78,,2,,,,366,,
1063396,200101,89,13,F-13,69322,1,83,,2,,,,448,,
1063189,200101,88,24,I-10,69322,1,82,,2,,,,464,,
1063405,200101,89,22,J-11,69322,1,85,,2,,,,512,,
1063186,200101,88,21,F-10,69322,1,88,,2,,,,526,,
1063396,200101,89,13,F-13,69322,1,91,,2,,,,534,,
1063188,200101,88,23,H-10,69322,1,90,,2,,,,552,,
1063406,200101,89,23,I-11,69322,1,89,,2,,,,560,,
1063177,200101,88,12,I-12,69322,1,90,,2,,,,584,,
1063405,200101,89,22,J-11,69322,1,91,,2,,,,586,,
1063177,200101,88,12,I-12,69322,1,91,,2,,,,618,,
1063396,200101,89,13,F-13,69322,1,94,,2,,,,648,,
1063188,200101,88,23,H-10,69322,1,94,,2,,,,674,,
1063406,200101,89,23,I-11,69322,1,94,,2,,,,682,,
1063187,200101,88,22,G-10,69322,1,93,,2,,,,690,,
1063188,200101,88,23,H-10,69322,1,96,,2,,,,690,,
1063396,200101,89,13,F-13,69322,1,94,,2,,,,702,,
1063396,200101,89,13,F-13,69322,1,98,,2,,,,716,,
1063400,200101,89,17,J-13,69322,1,94,,2,,,,722,,
1063396,200101,89,13,F-13,69322,1,101,,2,,,,736,,
1063408,200101,89,25,G-11,69322,1,97,,2,,,,740,,
1063187,200101,88,22,G-10,69322,1,98,,2,,,,764,,
1063401,200101,89,18,K-13,69322,1,96,,2,,,,774,,
1063188,200101,88,23,H-10,69322,1,97,,2,,,,774,,
1063169,200101,88,4,H-14,69322,1,100,,2,,,,786,,
1063183,200101,88,18,E-11,69322,1,102,,2,,,,788,,
1063408,200101,89,25,G-11,69322,1,98,,2,,,,790,,
1063187,200101,88,22,G-10,69322,1,97,,2,,,,792,,
1063408,200101,89,25,G-11,69322,1,98,,2,,,,796,,
1063186,200101,88,21,F-10,69322,1,99,,2,,,,798,,
1063414,200101,89,31,F-09,69322,1,97,,2,,,,812,,
1063181,200101,88,16,E-12,69322,1,102,,2,,,,818,,
1063406,200101,89,23,I-11,69322,1,101,,2,,,,830,,
1063396,200101,89,13,F-13,69322,1,101,,2,,,,832,,
1063407,200101,89,24,H-11,69322,1,100,,2,,,,848,,
1063406,200101,89,23,I-11,69322,1,102,,2,,,,856,,
1063183,200101,88,18,E-11,69322,1,103,,2,,,,858,,
1063414,200101,89,31,F-09,69322,1,102,,2,,,,860,,
1063408,200101,89,25,G-11,69322,1,102,,2,,,,870,,
1063188,200101,88,23,H-10,69322,1,102,,2,,,,875,,
1063396,200101,89,13,F-13,69322,1,107,,2,,,,876,,
1063169,200101,88,4,H-14,69322,1,103,,2,,,,877,,
1063181,200101,88,16,E-12,69322,1,104,,2,,,,878,,
1063169,200101,88,4,H-14,69322,1,102,,2,,,,880,,
1063188,200101,88,23,H-10,69322,1,101,,2,,,,888,,
1063414,200101,89,31,F-09,69322,1,102,,2,,,,890,,
1063406,200101,89,23,I-11,69322,1,108,,2,,,,892,,
1063414,200101,89,31,F-09,69322,1,101,,2,,,,896,,
1063416,200101,89,33,H-09,69322,1,101,,2,,,,902,,
1063415,200101,89,32,G-09,69322,1,106,,3,,,,902,,
1063401,200101,89,18,K-13,69322,1,100,,3,,,,910,,
1063408,200101,89,25,G-11,69322,1,104,,2,,,,916,,
1063169,200101,88,4,H-14,69322,1,103,,2,,,,944,,
1063396,200101,89,13,F-13,69322,1,107,,2,,,,950,,
1063204,200101,88,39,G-08,69322,1,105,,2,,,,952,,
1063170,200101,88,5,I-14,69322,1,105,,2,,,,952,,
1063398,200101,89,15,H-13,69322,1,107,,2,,,,954,,
1063204,200101,88,39,G-08,69322,1,105,,2,,,,960,,
1063415,200101,89,32,G-09,69322,1,105,,2,,,,960,,
1063396,200101,89,13,F-13,69322,1,107,,2,,,,972,,
-11269,200601,134,17,J-11,69322,2,80.2,,2,0,0,0,320,,
-11269,200601,134,17,J-11,69322,2,71.8,,2,0,0,0,200,,
-11269,200601,134,17,J-11,69322,1,114.4,,5,,,,1026,,
-11271,200601,134,19,K-09,69322,1,135.4,,2,,,,2014,,
-11271,200601,134,19,K-09,69322,1,133.5,,2,,,,2018,,
-11271,200601,134,19,K-09,69322,2,105.3,,3,3,2,2,1010,,
-11271,200601,134,19,K-09,69322,2,105.5,,4,3,2,2,1062,,
-11271,200601,134,19,K-09,69322,1,144.7,,2,,,,2048,,
-11274,200601,134,22,I-09,69322,1,140.7,,2,,,,1978,,
-11274,200601,134,22,I-09,69322,1,148.6,,2,,,,2692,,
-11274,200601,134,22,I-09,69322,1,142,,2,,,,2422,,
-11274,200601,134,22,I-09,69322,1,121.1,,2,,,,1302,,
-11274,200601,134,22,I-09,69322,1,122,,2,,,,1268,,
-11274,200601,134,22,I-09,69322,1,133.9,,2,,,,1806,,
-11274,200601,134,22,I-09,69322,1,148.3,,2,,,,2064,,
-11274,200601,134,22,I-09,69322,1,153.5,,2,,,,2808,,
-11262,200601,134,10,G-13,69322,2,91.7,,2,0,0,0,532,,
-11262,200601,134,10,G-13,69322,2,112.3,,2,5,1,4,862,,
-11262,200601,134,10,G-13,69322,2,117.3,,2,2,1,6,1056,,
-11264,200601,134,12,E-11,69322,2,138.4,,2,2,1,4,1636,,
-11264,200601,134,12,E-11,69322,2,120,,2,2,1,4,1202,,
-11264,200601,134,12,E-11,69322,1,138.6,,2,,,,2130,,
-11264,200601,134,12,E-11,69322,1,147.6,,3,,,,2716,,
-11264,200601,134,12,E-11,69322,1,115.1,,2,,,,1156,,
-11264,200601,134,12,E-11,69322,1,137.8,,2,,,,2146,,
-11264,200601,134,12,E-11,69322,1,111.5,,2,,,,1086,,
-11264,200601,134,12,E-11,69322,1,92.7,,2,,,,546,,
-11264,200601,134,12,E-11,69322,1,101.1,,2,,,,648,,
-11264,200601,134,12,E-11,69322,1,94.3,,2,,,,570,,
-11265,200601,134,13,F-11,69322,2,130.4,,4,0,4,1,1520,,
-11265,200601,134,13,F-11,69322,2,132.5,,1,0,0,1,1284,,
-11265,200601,134,13,F-11,69322,2,120.3,,1,0,0,1,1086,,
-11265,200601,134,13,F-11,69322,2,109.5,,2,2,1,5,942,,
-11265,200601,134,13,F-11,69322,1,125.5,,2,,,,1132,,
-11265,200601,134,13,F-11,69322,1,134.4,,2,,,,1382,,
-11265,200601,134,13,F-11,69322,1,144.8,,3,,,,2332,,
-11265,200601,134,13,F-11,69322,1,81.8,,2,,,,416,,
-11265,200601,134,13,F-11,69322,1,189.1,,5,,,,4128,,
-11265,200601,134,13,F-11,69322,1,141.3,,3,,,,2412,,
-11266,200601,134,14,G-11,69322,2,97.6,,2,5,1,4,762,,
-11266,200601,134,14,G-11,69322,1,93.8,,2,,,,610,,
-11266,200601,134,14,G-11,69322,1,98.3,,2,,,,690,,
-11266,200601,134,14,G-11,69322,1,163.4,,2,,,,2682,,
-11266,200601,134,14,G-11,69322,1,113.7,,2,,,,1120,,
-11266,200601,134,14,G-11,69322,1,133.7,,2,,,,1954,,
-11266,200601,134,14,G-11,69322,1,105.7,,2,,,,852,,
-11266,200601,134,14,G-11,69322,1,84.6,,2,,,,466,,
-11266,200601,134,14,G-11,69322,1,88.5,,2,,,,488,,
-11266,200601,134,14,G-11,69322,1,90.7,,2,,,,546,,
-11266,200601,134,14,G-11,69322,1,156.5,,5,,,,3334,,
-11266,200601,134,14,G-11,69322,2,98,,2,5,1,5,758,,
-11266,200601,134,14,G-11,69322,2,116.8,,2,2,1,5,844,,
-11266,200601,134,14,G-11,69322,2,91,,2,2,1,5,588,,
-11267,200601,134,15,H-11,69322,1,126.3,,2,,,,1350,,
-11267,200601,134,15,H-11,69322,1,128.7,,2,,,,1256,,
-11267,200601,134,15,H-11,69322,1,135,,2,,,,1562,,
-11267,200601,134,15,H-11,69322,1,73.9,,2,,,,260,,
-11267,200601,134,15,H-11,69322,1,89.4,,2,,,,452,,
-11267,200601,134,15,H-11,69322,1,140,,2,,,,1228,,
-11267,200601,134,15,H-11,69322,1,102.6,,2,,,,820,,
-11267,200601,134,15,H-11,69322,2,117,,2,2,1,5,1080,,
-11267,200601,134,15,H-11,69322,2,112.9,,2,2,1,5,914,,
-11267,200601,134,15,H-11,69322,1,87,,2,,,,394,,
-11268,200601,134,16,I-11,69322,1,59.3,,2,,,,136,,
-11268,200601,134,16,I-11,69322,1,68.6,,2,,,,218,,
-11268,200601,134,16,I-11,69322,1,80.8,,2,,,,366,,
-11268,200601,134,16,I-11,69322,2,101,,2,3,1,4,742,,
-11268,200601,134,16,I-11,69322,1,103.8,,2,,,,802,,
-11268,200601,134,16,I-11,69322,1,106.5,,3,,,,902,,
-11268,200601,134,16,I-11,69322,1,137.8,,2,,,,2160,,
-11268,200601,134,16,I-11,69322,1,149.3,,3,,,,2610,,
-11268,200601,134,16,I-11,69322,1,98.5,,2,,,,658,,
-11268,200601,134,16,I-11,69322,1,73.7,,2,,,,296,,
-11269,200601,134,17,J-11,69322,1,72.3,,2,,,,240,,
-11269,200601,134,17,J-11,69322,1,155.2,,4,,,,2944,,
-11269,200601,134,17,J-11,69322,1,81.9,,2,,,,318,,
-11269,200601,134,17,J-11,69322,1,71.1,,2,,,,216,,
-11269,200601,134,17,J-11,69322,1,75,,2,,,,242,,
-11269,200601,134,17,J-11,69322,2,110.1,,2,2,1,5,826,,
-11269,200601,134,17,J-11,69322,2,84.3,,2,0,0,0,422,,
-11708,200601,88,220,H-08,69322,2,136.3,,2,2,1,6,1758,,
-11708,200601,88,220,H-08,69322,2,111.6,,2,2,1,6,1188,,
-11708,200601,88,220,H-08,69322,2,131.1,,2,2,1,6,1494,,
-11708,200601,88,220,H-08,69322,2,128.8,,2,2,1,6,1546,,
-11708,200601,88,220,H-08,69322,2,115.3,,2,2,1,6,1162,,
-11709,200601,88,221,G-08,69322,2,117.6,,2,2,1,6,1218,,
-11709,200601,88,221,G-08,69322,2,125.8,,2,2,1,6,1482,,
-11709,200601,88,221,G-08,69322,2,134.6,,2,2,1,6,1604,,
-11709,200601,88,221,G-08,69322,2,135.6,,2,2,1,6,1608,,
-11709,200601,88,221,G-08,69322,2,145.2,,2,2,1,6,1956,,
-11709,200601,88,221,G-08,69322,1,140.8,,2,,,,2318,43.4,
-11709,200601,88,221,G-08,69322,1,132.7,,2,,,,1938,41.5,
-11709,200601,88,221,G-08,69322,1,105.3,,2,,,,998,32.4,
-11709,200601,88,221,G-08,69322,1,123.8,,2,,,,1532,36.5,
-11709,200601,88,221,G-08,69322,1,132.5,,2,,,,1838,40.2,
-11254,200601,134,2,G-15,69322,1,111.6,,0,,,,1082,35.7,
-11255,200601,134,3,H-15,69322,1,74.4,,0,,,,252,,
-11263,200601,134,11,E-12,69322,1,168.2,,4,,,,4086,,
-11263,200601,134,11,E-12,69322,1,126.4,,3,,,,1594,,
-11263,200601,134,11,E-12,69322,1,84.2,,2,,,,480,,
-11263,200601,134,11,E-12,69322,1,146.4,,3,,,,2484,,
-11263,200601,134,11,E-12,69322,1,148.2,,4,,,,2908,,
-11263,200601,134,11,E-12,69322,2,163.5,,4,0,4,1,1872,,
-11263,200601,134,11,E-12,69322,2,129.5,,2,5,1,5,1366,,
-11263,200601,134,11,E-12,69322,2,110,,2,5,1,5,910,,
-11263,200601,134,11,E-12,69322,2,110.4,,2,5,1,5,920,,
-11263,200601,134,11,E-12,69322,2,107.8,,2,5,1,5,852,,
-11263,200601,134,11,E-12,69322,1,99.6,,3,,,,808,,
-11263,200601,134,11,E-12,69322,1,144.6,,4,,,,2524,,
-11259,200601,134,7,J-13,69322,2,66.5,,2,0,0,0,198,,
-11259,200601,134,7,J-13,69322,2,147.7,,5,0,4,1,2126,,
-11259,200601,134,7,J-13,69322,2,133.1,,4,0,4,1,1824,,
-11259,200601,134,7,J-13,69322,2,67.2,,2,0,0,0,182,,
-11259,200601,134,7,J-13,69322,2,134,,5,0,4,1,1618,,
-11259,200601,134,7,J-13,69322,2,61.7,,2,0,0,0,158,,
-11259,200601,134,7,J-13,69322,1,146.7,,4,,,,2668,,
-11259,200601,134,7,J-13,69322,1,68.3,,2,,,,216,,
-11260,200601,134,8,I-13,69322,1,128,,2,,,,1658,,
-11260,200601,134,8,I-13,69322,1,74.1,,2,,,,272,,
-11260,200601,134,8,I-13,69322,1,160.1,,2,,,,3242,,
-11260,200601,134,8,I-13,69322,1,107.3,,2,,,,882,,
-11260,200601,134,8,I-13,69322,1,69.2,,2,,,,246,,
-11260,200601,134,8,I-13,69322,1,71.6,,2,,,,264,,
-11260,200601,134,8,I-13,69322,1,83.8,,2,,,,434,,
-11260,200601,134,8,I-13,69322,2,128.8,,5,0,4,1,1852,,
-11260,200601,134,8,I-13,69322,2,121.5,,4,0,4,1,1290,,
-11260,200601,134,8,I-13,69322,2,114.8,,5,0,4,1,1238,,
-11260,200601,134,8,I-13,69322,2,104.4,,4,0,4,1,924,,
-11261,200601,134,9,H-13,69322,1,117.4,,2,,,,1258,,
-11261,200601,134,9,H-13,69322,1,128.5,,3,,,,1640,,
-11261,200601,134,9,H-13,69322,2,133,,5,0,4,1,1720,,
-11261,200601,134,9,H-13,69322,2,120,,5,0,4,1,1372,,
-11261,200601,134,9,H-13,69322,2,122.9,,5,0,4,1,1444,,
-11261,200601,134,9,H-13,69322,2,102.1,,3,3,2,4,800,,
-11262,200601,134,10,G-13,69322,1,146.2,,4,,,,2236,,
-11262,200601,134,10,G-13,69322,1,167.2,,4,,,,4002,,
-11262,200601,134,10,G-13,69322,1,137.4,,2,,,,2024,,
-11262,200601,134,10,G-13,69322,1,119,,3,,,,1370,,
-11262,200601,134,10,G-13,69322,1,94.4,,3,,,,576,,
-11262,200601,134,10,G-13,69322,1,70.4,,2,,,,262,,
-11262,200601,134,10,G-13,69322,2,80.4,,2,0,0,0,368,,
-11262,200601,134,10,G-13,69322,2,135.5,,2,2,1,5,1538,,
-11262,200601,134,10,G-13,69322,2,71,,2,0,0,0,264,,
-11262,200601,134,10,G-13,69322,2,81.7,,2,0,0,0,390,,
-11699,200601,88,211,H-10,69322,2,131.6,,2,2,1,6,1358,,
-11699,200601,88,211,H-10,69322,2,120.5,,2,2,1,6,1256,,
-11699,200601,88,211,H-10,69322,2,84,,2,0,0,0,464,,
-11699,200601,88,211,H-10,69322,2,115.5,,2,2,1,6,1050,,
-11700,200601,88,212,G-10,69322,1,114.5,,2,,,,1456,36.2,
-11700,200601,88,212,G-10,69322,1,81.8,,2,,,,430,25.2,
-11700,200601,88,212,G-10,69322,1,117,,2,,,,1296,35.6,
-11700,200601,88,212,G-10,69322,1,102.5,,2,,,,840,29.2,
-11700,200601,88,212,G-10,69322,1,168.7,,4,,,,4074,50.2,
-11700,200601,88,212,G-10,69322,2,154.2,,2,2,1,6,2214,,
-11700,200601,88,212,G-10,69322,2,118.2,,2,2,1,6,1218,,
-11700,200601,88,212,G-10,69322,2,118.8,,2,5,1,6,1154,,
-11700,200601,88,212,G-10,69322,2,113.6,,2,2,1,6,962,,
-11700,200601,88,212,G-10,69322,2,88.8,,2,0,0,0,536,,
-11702,200601,88,214,E-10,69322,1,88.4,,2,,,,520,19.5,
-11702,200601,88,214,E-10,69322,1,110,,2,,,,1016,30.2,
-11702,200601,88,214,E-10,69322,1,84,,2,,,,518,25.2,
-11702,200601,88,214,E-10,69322,1,96.9,,2,,,,682,28.6,
-11702,200601,88,214,E-10,69322,1,114.8,,2,,,,1070,32.3,
-11702,200601,88,214,E-10,69322,2,110.8,,2,0,0,0,932,,
-11702,200601,88,214,E-10,69322,2,85.4,,2,0,0,0,502,,
-11702,200601,88,214,E-10,69322,2,91.5,,2,5,1,6,562,,
-11702,200601,88,214,E-10,69322,2,108.4,,2,2,1,6,1060,,
-11702,200601,88,214,E-10,69322,2,121.5,,2,2,1,6,1278,,
-11704,200601,88,216,E-09,69322,1,132.8,,2,,,,1990,37.2,
-11704,200601,88,216,E-09,69322,1,146.8,,2,,,,2694,44.3,
-11704,200601,88,216,E-09,69322,1,140.8,,2,,,,2220,41.5,
-11704,200601,88,216,E-09,69322,1,153.2,,2,,,,2988,48.7,
-11704,200601,88,216,E-09,69322,1,85.4,,2,,,,528,23.7,
-11705,200601,88,217,F-09,69322,2,104.1,,2,4,1,6,972,,
-11705,200601,88,217,F-09,69322,2,118,,2,5,1,6,1102,,
-11705,200601,88,217,F-09,69322,2,94,,2,0,0,0,610,,
-11705,200601,88,217,F-09,69322,2,106.2,,2,2,1,6,798,,
-11705,200601,88,217,F-09,69322,2,125.7,,2,2,1,6,1396,,
-11705,200601,88,217,F-09,69322,1,88.7,,2,,,,542,25.6,
-11705,200601,88,217,F-09,69322,1,87.3,,2,,,,460,24.4,
-11705,200601,88,217,F-09,69322,1,154.7,,2,,,,2672,47.8,
-11705,200601,88,217,F-09,69322,1,110.1,,2,,,,1012,31.3,
-11705,200601,88,217,F-09,69322,1,134.8,,2,,,,1714,38.1,
-11706,200601,88,218,G-09,69322,1,136.2,,2,,,,1970,43.2,
-11706,200601,88,218,G-09,69322,1,117.3,,2,,,,1462,36.2,
-11706,200601,88,218,G-09,69322,1,109.3,,2,,,,1204,33.2,
-11706,200601,88,218,G-09,69322,1,107.2,,2,,,,1162,30.6,
-11706,200601,88,218,G-09,69322,1,111.7,,2,,,,1404,29.3,
-11706,200601,88,218,G-09,69322,2,113.2,,2,5,1,6,1354,,
-11706,200601,88,218,G-09,69322,2,103.2,,2,2,1,6,1176,,
-11706,200601,88,218,G-09,69322,2,137.4,,2,2,1,6,1948,,
-11706,200601,88,218,G-09,69322,2,117,,2,5,1,6,1328,,
-11706,200601,88,218,G-09,69322,2,133.3,,2,2,1,6,1542,,
-11707,200601,88,219,H-09,69322,1,99.5,,2,,,,820,30.8,
-11707,200601,88,219,H-09,69322,1,162.5,,2,,,,3586,51.4,
-11707,200601,88,219,H-09,69322,1,129.6,,2,,,,1648,37.7,
-11707,200601,88,219,H-09,69322,1,157,,2,,,,3116,41.3,
-11707,200601,88,219,H-09,69322,1,91.2,,2,,,,576,24.1,
-11707,200601,88,219,H-09,69322,2,112,,2,5,1,6,1062,,
-11707,200601,88,219,H-09,69322,2,119.6,,2,2,1,6,1212,,
-11707,200601,88,219,H-09,69322,2,112.2,,2,5,1,6,962,,
-11707,200601,88,219,H-09,69322,2,127.5,,2,2,1,6,1480,,
-11707,200601,88,219,H-09,69322,2,112.7,,2,2,1,6,1062,,
-11708,200601,88,220,H-08,69322,1,141.8,,2,,,,2072,44.6,
-11708,200601,88,220,H-08,69322,1,137.3,,2,,,,2196,42.3,
-11708,200601,88,220,H-08,69322,1,156.5,,2,,,,3156,51.2,
-11708,200601,88,220,H-08,69322,1,138.7,,2,,,,2110,42.5,
-11708,200601,88,220,H-08,69322,1,126.2,,2,,,,1638,37.6,
-11276,200601,134,24,G-09,69322,2,109.5,,2,5,1,5,1106,,
-11276,200601,134,24,G-09,69322,2,82.3,,2,0,0,0,434,,
-11276,200601,134,24,G-09,69322,2,103.7,,2,5,1,5,770,,
-11276,200601,134,24,G-09,69322,2,91.6,,2,3,1,4,618,,
-11276,200601,134,24,G-09,69322,1,128.5,,2,,,,1952,,
-11278,200601,134,26,F-09,69322,1,133.7,,2,,,,2010,,
-11278,200601,134,26,F-09,69322,1,135.1,,2,,,,2080,,
-11278,200601,134,26,F-09,69322,1,110.7,,2,,,,1106,,
-11278,200601,134,26,F-09,69322,1,102.4,,2,,,,788,,
-11278,200601,134,26,F-09,69322,1,151.2,,2,,,,3024,,
-11278,200601,134,26,F-09,69322,1,112.8,,2,,,,1084,,
-11278,200601,134,26,F-09,69322,1,146.5,,2,,,,2628,,
-11278,200601,134,26,F-09,69322,1,109.7,,2,,,,1108,,
-11278,200601,134,26,F-09,69322,1,137,,2,,,,2044,,
-11278,200601,134,26,F-09,69322,1,144,,2,,,,2412,,
-11278,200601,134,26,F-09,69322,2,116.2,,2,5,1,5,1198,,
-11278,200601,134,26,F-09,69322,2,102.8,,2,5,1,5,864,,
-11279,200601,134,27,E-09,69322,1,101.7,,2,,,,912,,
-11279,200601,134,27,E-09,69322,1,116.1,,2,,,,1190,,
-11279,200601,134,27,E-09,69322,1,104,,2,,,,852,,
-11279,200601,134,27,E-09,69322,1,128.1,,2,,,,1684,,
-11279,200601,134,27,E-09,69322,1,99.4,,2,,,,740,,
