"","ACCESS_ID","HAULJOIN","CRUISE","VESSEL","HAUL","GIS_STATION","SPECIES_CODE","SEX","LENGTH","WIDTH","SHELL_CONDITION","EGG_COLOR","EGG_CONDITION","CLUTCH_SIZE","WEIGHT","CHELA_HEIGHT","COMMENTS","YEAR","log.width","log.weight","Cooks_D","SC"
"5718",NA,-16811,201701,94,133,"GF2221",68560,2,NA,91.1,2,4,1,5,195,NA,NA,"2017",4.51195780426591,5.27299955856375,0.000525665027630199,"NS"
"5727",NA,-17838,201801,162,124,"GF2221",68560,2,NA,91.2,2,4,1,5,202,NA,NA,"2018",4.51305489708029,5.30826769740121,4.08253651734542e-05,"NS"
"5755",447,-7842,201101,162,80,"D-04",68560,2,NA,91.6,2,4,1,5,198,NA,NA,"2011",4.51743127168008,5.28826703069454,0.000559055621105147,"NS"
"5758",28,-11514,200601,88,26,"D-09",68560,2,NA,91.7,2,4,1,4,210,NA,NA,"2006",4.51852237926242,5.34710753071747,3.25424580752631e-05,"NS"
"5759",3396,-4127,200801,89,42,"H-07",68560,2,NA,91.7,2,4,1,2,196,NA,NA,"2008",4.51852237926242,5.27811465923052,0.000946529206900422,"NS"
"5760",4500,-6387,201001,89,28,"D-08",68560,2,NA,91.7,2,4,1,6,226,NA,NA,"2010",4.51852237926242,5.42053499927229,0.00198194903107875,"NS"
"5772",3372,-4112,200801,89,27,"C-08",68560,2,NA,91.8,2,3,1,5,228,NA,NA,"2008",4.51961229762644,5.42934562895444,0.00227690691778179,"NS"
"5791",1551,1063350,200101,89,85,"C-01",68560,2,NA,92,2,4,1,5,206,NA,NA,"2001",4.52178857704904,5.32787616878958,9.10007844906455e-05,"NS"
"5796",395,-7580,201101,162,16,"F-12",68560,2,NA,92,2,4,1,5,192,NA,NA,"2011",4.52178857704904,5.25749537202778,0.00222838938917204,"NS"
"5812",30,-11514,200601,88,26,"D-09",68560,2,NA,92.2,2,4,1,4,222,NA,NA,"2006",4.52396013056255,5.40267738187228,0.000749558533155093,"NS"
"5813",3613,-4360,200801,89,193,"Q-29",68560,2,NA,92.2,2,4,1,4,210,NA,NA,"2008",4.52396013056255,5.34710753071747,6.8015570140771e-06,"NS"
"5814",3373,-4112,200801,89,27,"C-08",68560,2,NA,92.2,2,3,1,5,218,NA,NA,"2008",4.52396013056255,5.38449506278909,0.000308589154491878,"NS"
"5817",4991,-6445,201001,89,87,"G-01",68560,2,NA,92.2,2,4,1,6,206,NA,NA,"2010",4.52396013056255,5.32787616878958,0.000168620983672086,"NS"
"5833",NA,-17704,201801,162,72,"C-03",68560,2,NA,92.4,2,4,1,6,210,NA,NA,"2018",4.52612697864764,5.34710753071747,3.62057120329613e-05,"NS"
"5837",NA,-10834,201401,162,10,"G-13",68560,2,NA,92.5,2,4,1,5,216,NA,NA,"2014",4.52720864451838,5.37527840768417,5.85303251025422e-05,"NS"
"5839",131,-11547,200601,88,59,"B-04",68560,2,NA,92.6,2,4,1,4,184,NA,NA,"2006",4.52828914165213,5.21493575760899,0.00672112839963619,"NS"
"5841",346,-6151,201001,162,32,"C-09",68560,2,NA,92.6,2,3,1,5,200,NA,NA,"2010",4.52828914165213,5.29831736654804,0.00131338574471444,"NS"
"5860",60,-11537,200601,88,49,"F-06",68560,2,NA,92.9,2,4,1,5,212,NA,NA,"2006",4.53152364581979,5.35658627467201,9.00681707610645e-05,"NS"
"5869",NA,-15569,201601,162,111,"G-21",68560,2,NA,92.9,2,4,1,4,216,NA,NA,"2016",4.53152364581979,5.37527840768417,7.94513052549536e-07,"NS"
"5873",1552,1063350,200101,89,85,"C-01",68560,2,NA,93,2,4,1,5,214,NA,NA,"2001",4.53259949315326,5.36597601502185,3.62038073584632e-05,"NS"
"5884",NA,-15323,201601,94,22,"K-10",68560,2,NA,93,2,4,1,4,210,NA,NA,"2016",4.53259949315326,5.34710753071747,0.000273569460860076,"NS"
"5885",NA,-17837,201801,162,123,"G-21",68560,2,NA,93,2,4,1,5,220,NA,NA,"2018",4.53259949315326,5.39362754635236,8.84414376220838e-05,"NS"
"5899",13,-11511,200601,88,23,"F-10",68560,2,NA,93.3,2,4,1,4,242,NA,NA,"2006",4.5358201078533,5.48893772615669,0.00337685044513857,"NS"
"5908",4873,-6423,201001,89,64,"F-04",68560,2,NA,93.3,2,4,1,4,214,NA,NA,"2010",4.5358201078533,5.36597601502185,0.000128069502875941,"NS"
"5909",501,-7863,201101,162,99,"G-21",68560,2,NA,93.3,2,4,1,4,222,NA,NA,"2011",4.5358201078533,5.40267738187228,8.84688582704928e-05,"NS"
"5912",NA,-11980,201401,162,116,"F-21",68560,2,NA,93.3,2,4,1,5,240,NA,NA,"2014",4.5358201078533,5.48063892334199,0.00285422519992007,"NS"
"5914",NA,-17837,201801,162,123,"G-21",68560,2,NA,93.3,2,4,1,4,228,NA,NA,"2018",4.5358201078533,5.42934562895444,0.000598457471297933,"NS"
"5915",309,-6150,201001,162,31,"D-09",68560,2,NA,93.4,2,3,1,5,232,NA,NA,"2010",4.5368913452348,5.44673737166631,0.00106793279360857,"NS"
"5917",4429,-6385,201001,89,26,"B-08",68560,2,NA,93.4,2,4,1,5,216,NA,NA,"2010",4.5368913452348,5.37527840768417,6.13792134246282e-05,"NS"
"5918",491,-7860,201101,162,96,"HG2120",68560,2,NA,93.4,2,4,1,5,208,NA,NA,"2011",4.5368913452348,5.33753807970132,0.000854475020146465,"NS"
"5920",NA,-17682,201801,162,76,"A-02",68560,2,NA,93.4,2,4,1,6,226,NA,NA,"2018",4.5368913452348,5.42053499927229,0.000317687143643271,"NS"
"5921",NA,-15366,201601,94,14,"J-14",68560,2,NA,93.4,2,4,1,5,222,NA,NA,"2016",4.5368913452348,5.40267738187228,5.92805537196554e-05,"NS"
"5922",NA,-17838,201801,162,124,"GF2221",68560,2,NA,93.4,2,4,1,5,220,NA,NA,"2018",4.5368913452348,5.39362754635236,6.59756959059684e-06,"NS"
"5932",3614,-4360,200801,89,193,"Q-29",68560,2,NA,93.6,2,4,1,5,218,NA,NA,"2008",4.53903038348355,5.38449506278909,3.77481974907511e-05,"NS"
"5936",404,-7581,201101,162,17,"G-12",68560,2,NA,93.6,2,4,1,5,216,NA,NA,"2011",4.53903038348355,5.37527840768417,0.000130242994314494,"NS"
"5942",1697,-2882,200701,88,24,"F-13",68560,2,NA,93.7,2,4,1,5,200,NA,NA,"2007",4.54009818924438,5.29831736654804,0.00329402973459102,"NS"
"5954",4499,-6387,201001,89,28,"D-08",68560,2,NA,93.8,2,4,1,6,242,NA,NA,"2010",4.54116485601218,5.48893772615669,0.00254657847366087,"NS"
"5960",478,-7857,201101,162,93,"HG2019",68560,2,NA,93.9,2,4,1,4,230,NA,NA,"2011",4.54223038621422,5.4380793089232,0.000378988473541327,"NS"
"5963",NA,-15569,201601,162,111,"G-21",68560,2,NA,93.9,2,4,1,5,230,NA,NA,"2016",4.54223038621422,5.4380793089232,0.000378988473541327,"NS"
"5982",NA,-11980,201401,162,116,"F-21",68560,2,NA,94.1,2,4,1,4,250,NA,NA,"2014",4.54435804659133,5.52146091786225,0.00418707786009151,"NS"
"5983",NA,-15569,201601,162,111,"G-21",68560,2,NA,94.1,2,4,1,6,230,NA,NA,"2016",4.54435804659133,5.4380793089232,0.000257935166326684,"NS"
"5984",3530,-4328,200801,89,161,"M-25",68560,2,NA,94.2,2,4,1,4,232,NA,NA,"2008",4.54542018158232,5.44673737166631,0.000376750815201121,"NS"
"5988",493,-7860,201101,162,96,"HG2120",68560,2,NA,94.2,2,4,1,4,220,NA,NA,"2011",4.54542018158232,5.39362754635236,0.00013694312174006,"NS"
"5996",NA,-15569,201601,162,111,"G-21",68560,2,NA,94.2,2,4,1,5,234,NA,NA,"2016",4.54542018158232,5.4553211153577,0.000597241487177605,"NS"
"6004",NA,-17810,201801,94,119,"JI2019",68560,2,NA,94.3,2,4,1,5,192,NA,NA,"2018",4.54648118963941,5.25749537202778,0.0087639893925296,"NS"
"6025",492,-7860,201101,162,96,"HG2120",68560,2,NA,94.6,2,4,1,5,220,NA,NA,"2011",4.54965747605783,5.39362754635236,0.000366461940787241,"NS"
"6029",NA,-18880,201901,94,43,"J-08",68560,2,NA,94.6,2,4,1,4,214,NA,NA,"2019",4.54965747605783,5.36597601502185,0.0012678616039636,"NS"
"6042",NA,-17682,201801,162,76,"A-02",68560,2,NA,94.8,2,4,1,5,206,NA,NA,"2018",4.55176940926098,5.32787616878958,0.00389470930645814,"NS"
"6049",4428,-6385,201001,89,26,"B-08",68560,2,NA,94.9,2,4,1,5,232,NA,NA,"2010",4.55282370561588,5.44673737166631,5.10919068581937e-05,"NS"
"6064",NA,-19246,201901,162,70,"B-02",68560,2,NA,95,2,4,1,5,224,NA,NA,"2019",4.55387689160054,5.41164605185504,0.000252430467892351,"NS"
"6075",NA,-17680,201801,162,74,"B-01",68560,2,NA,95.2,2,4,1,5,226,NA,NA,"2018",4.55597994179732,5.42053499927229,0.000203923162803521,"NS"
"6095",3628,-4368,200801,89,201,"N-31",68560,2,NA,95.5,2,4,1,5,232,NA,NA,"2008",4.55912624748668,5.44673737166631,1.48832136186898e-05,"NS"
"6099",NA,-17848,201801,162,115,"F-21",68560,2,NA,95.5,2,4,1,5,238,NA,NA,"2018",4.55912624748668,5.47227067367148,0.000141723372005827,"NS"
"6119",348,-6151,201001,162,32,"C-09",68560,2,NA,95.8,2,3,1,4,220,NA,NA,"2010",4.56226268497681,5.39362754635236,0.00182452769537398,"NS"
"6128",NA,-17988,201801,94,171,"N-26",68560,2,NA,95.8,2,4,1,5,220,NA,NA,"2018",4.56226268497681,5.39362754635236,0.00182452769537398,"NS"
"6162",4614,-5233,200901,89,115,"F-21",68560,2,NA,96.3,2,4,1,5,266,NA,NA,"2009",4.56746831880408,5.5834963087817,0.00460841574378404,"NS"
"6163",NA,-11725,201401,162,16,"I-11",68560,2,NA,96.3,2,4,1,5,256,NA,NA,"2014",4.56746831880408,5.54517744447956,0.0018895687225494,"NS"
"6167",4485,-6386,201001,89,27,"C-08",68560,2,NA,96.4,2,4,1,6,262,NA,NA,"2010",4.5685062016165,5.5683445037611,0.00319809964661539,"NS"
"6183",185,-11549,200601,88,61,"D-04",68560,2,NA,96.6,2,4,1,4,220,NA,NA,"2006",4.57057874121847,5.39362754635236,0.00353838025823514,"NS"
"6185",NA,-15567,201601,162,109,"F-21",68560,2,NA,96.6,2,4,1,5,266,NA,NA,"2016",4.57057874121847,5.5834963087817,0.00395945521795698,"NS"
"6195",4214,-6388,201001,89,29,"E-08",68560,2,NA,96.8,2,4,1,6,222,NA,NA,"2010",4.57264699428253,5.40267738187228,0.00335587328196126,"NS"
"6201",2517,-3731,200701,88,211,"O-31",68560,2,NA,96.9,2,4,1,6,256,NA,NA,"2007",4.57367951889672,5.54517744447956,0.00107954423067053,"NS"
"6217",394,-7580,201101,162,16,"F-12",68560,2,NA,97,2,4,1,6,236,NA,NA,"2011",4.57471097850338,5.46383180502561,0.000493750851989036,"NS"
"6221",NA,-17718,201801,162,59,"F-04",68560,2,NA,97,2,4,1,6,278,NA,NA,"2018",4.57471097850338,5.62762111369064,0.00722933948721743,"NS"
"6239",NA,-10836,201401,162,12,"E-11",68560,2,NA,97.3,2,4,1,5,260,NA,NA,"2014",4.57779898919196,5.56068163101553,0.00128132903099719,"NS"
"6257",NA,-15569,201601,162,111,"G-21",68560,2,NA,97.5,2,4,1,5,268,NA,NA,"2016",4.5798523780038,5.59098698051086,0.00274156969501155,"NS"
"6262",NA,-11809,201401,162,71,"C-03",68560,2,NA,97.6,2,4,1,5,232,NA,NA,"2014",4.58087749341905,5.44673737166631,0.00212177056791944,"NS"
"6265",NA,-15569,201601,162,111,"G-21",68560,2,NA,97.6,2,4,1,5,258,NA,NA,"2016",4.58087749341905,5.55295958492162,0.000630384676226005,"NS"
"6298",NA,-17837,201801,162,123,"G-21",68560,2,NA,98,2,4,1,4,254,NA,NA,"2018",4.58496747867057,5.53733426701854,4.71618179611393e-05,"NS"
"6302",5170,-4832,200901,88,27,"D-10",68560,2,NA,98.1,2,4,1,5,262,NA,NA,"2009",4.58598736657132,5.5683445037611,0.000679439035412729,"NS"
"6306",NA,-17563,201801,94,26,"K-10",68560,2,NA,98.1,2,4,1,4,262,NA,NA,"2018",4.58598736657132,5.5683445037611,0.000679439035412729,"NS"
"6309",351,-6151,201001,162,32,"C-09",68560,2,NA,98.2,2,3,1,5,250,NA,NA,"2010",4.58700621536042,5.52146091786225,6.35956669218437e-05,"NS"
"6311",4484,-6386,201001,89,27,"C-08",68560,2,NA,98.2,2,4,1,6,260,NA,NA,"2010",4.58700621536042,5.56068163101553,0.00035742672317757,"NS"
"6335",502,-7863,201101,162,99,"G-21",68560,2,NA,98.6,2,4,1,5,264,NA,NA,"2011",4.59107126160859,5.57594910314632,0.00047023877877436,"NS"
"6355",NA,-11978,201401,162,114,"G-20",68560,2,NA,98.9,2,4,1,5,272,NA,NA,"2014",4.59410923862867,5.605802066296,0.00135313463011807,"NS"
"6390",349,-6151,201001,162,32,"C-09",68560,2,NA,99.2,2,3,1,5,258,NA,NA,"2010",4.59713801429083,5.55295958492162,4.32716960862236e-05,"NS"
"6391",403,-7581,201101,162,17,"G-12",68560,2,NA,99.2,2,4,1,5,258,NA,NA,"2011",4.59713801429083,5.55295958492162,4.32716960862236e-05,"NS"
"6402",392,-7580,201101,162,16,"F-12",68560,2,NA,99.3,2,4,1,5,266,NA,NA,"2011",4.59814557105113,5.5834963087817,0.000172333993518157,"NS"
"6411",NA,-10834,201401,162,10,"G-13",68560,2,NA,99.4,2,4,1,5,266,NA,NA,"2014",4.59915211366253,5.5834963087817,0.000123287761484279,"NS"
"6431",1620,-6583,201001,162,140,"GF2221",68560,2,NA,99.8,2,4,1,5,272,NA,NA,"2010",4.60316818331742,5.605802066296,0.00036440240255897,"NS"
"6452",374,-6153,201001,162,34,"C-07",68560,2,NA,100,2,3,1,5,295,NA,NA,"2010",4.60517018598809,5.68697535633982,0.00554038596615967,"NS"
"6471",3646,-4380,200801,89,213,"L-28",68560,2,NA,100.3,2,4,1,3,284,NA,NA,"2008",4.60816569496789,5.64897423816121,0.00166044623577941,"NS"
"6488",352,-6151,201001,162,32,"C-09",68560,2,NA,100.5,2,3,1,4,280,NA,NA,"2010",4.61015772749913,5.63478960316925,0.000686635689452674,"NS"
"6514",1555,1023483,200001,88,206,"E-10",68560,2,NA,101,2,4,1,5,268,NA,NA,"2000",4.61512051684126,5.59098698051086,0.000301269278136281,"NS"
"6551",345,-6151,201001,162,32,"C-09",68560,2,NA,101.4,2,3,1,5,264,NA,NA,"2010",4.61907309115708,5.57594910314632,0.00143549882599339,"NS"
"6578",NA,-15257,201601,162,20,"J-10",68560,2,NA,101.7,2,4,1,5,274,NA,NA,"2016",4.62202730305451,5.61312810638807,0.000255884015052687,"NS"
"6583",4430,-6385,201001,89,26,"B-08",68560,2,NA,101.8,2,4,1,5,288,NA,NA,"2010",4.62301010411642,5.66296048013595,0.000423548378223901,"NS"
"6584",NA,-10834,201401,162,10,"G-13",68560,2,NA,101.8,2,4,1,5,280,NA,NA,"2014",4.62301010411642,5.63478960316925,1.88149096928131e-06,"NS"
"6588",NA,-10846,201401,94,16,"I-12",68560,2,NA,101.9,2,4,1,5,302,NA,NA,"2014",4.62399194022868,5.71042701737487,0.00308661549700339,"NS"
"6602",NA,-10846,201401,94,16,"I-12",68560,2,NA,102,2,4,1,5,290,NA,NA,"2014",4.62497281328427,5.66988092298052,0.000471953390404166,"NS"
"6605",307,-6150,201001,162,31,"D-09",68560,2,NA,102.1,2,3,1,5,302,NA,NA,"2010",4.62595272517062,5.71042701737487,0.00265199302087346,"NS"
"6609",NA,-17807,201801,94,116,"J-21",68560,2,NA,102.1,2,4,1,5,256,NA,NA,"2018",4.62595272517062,5.54517744447956,0.00617488774749384,"NS"
"6643",393,-7580,201101,162,16,"F-12",68560,2,NA,102.6,2,4,1,6,292,NA,NA,"2011",4.63083793273667,5.67675380226828,0.00020095594387061,"NS"
"6654",NA,-10834,201401,162,10,"G-13",68560,2,NA,102.8,2,4,1,5,300,NA,NA,"2014",4.63278535302106,5.7037824746562,0.000994615888947579,"NS"
"6706",500,-7863,201101,162,99,"G-21",68560,2,NA,103.5,2,4,1,4,314,NA,NA,"2011",4.63957161270542,5.74939298590825,0.00289279967604456,"NS"
"6721",494,-7860,201101,162,96,"HG2120",68560,2,NA,103.8,2,4,1,5,302,NA,NA,"2011",4.64246597073179,5.71042701737487,0.000223700237546441,"NS"
"6735",NA,-11725,201401,162,16,"I-11",68560,2,NA,104,2,4,1,5,318,NA,NA,"2014",4.64439089914137,5.76205138278018,0.00287881400370396,"NS"
"6846",504,-7863,201101,162,99,"G-21",68560,2,NA,105.5,2,4,1,5,316,NA,NA,"2011",4.65871095291612,5.75574221358691,0.000212364981328862,"NS"
"6862",4406,-6383,201001,89,24,"E-10",68560,2,NA,105.8,2,4,1,5,294,NA,NA,"2010",4.6615505194242,5.68357976733868,0.00318166611572848,"NS"
"6893",NA,-10834,201401,162,10,"G-13",68560,2,NA,106.1,2,4,1,5,324,NA,NA,"2014",4.66438204561994,5.78074351579233,0.000511442905930994,"NS"
"6911",1715,-6585,201001,162,142,"HG2221",68560,2,NA,106.4,2,4,1,4,288,NA,NA,"2010",4.66720557690754,5.66296048013595,0.00821791608018928,"NS"
"6921",350,-6151,201001,162,32,"C-09",68560,2,NA,106.5,2,3,1,4,314,NA,NA,"2010",4.66814498514948,5.74939298590825,0.000231922449740079,"NS"
"6932",347,-6151,201001,162,32,"C-09",68560,2,NA,106.6,2,3,1,5,316,NA,NA,"2010",4.66908351173174,5.75574221358691,0.000143099507742085,"NS"
"6966",1539,-11477,200601,134,225,"O-31",68560,2,NA,107.3,2,4,1,5,336,NA,NA,"2006",4.67562864963665,5.8171111599632,0.000738324927502012,"NS"
"6969",NA,-11811,201401,162,73,"E-03",68560,2,NA,107.3,2,4,1,5,308,NA,NA,"2014",4.67562864963665,5.73009978297357,0.00284454432543062,"NS"
"7068",4405,-6383,201001,89,24,"E-10",68560,2,NA,108.7,2,4,1,4,346,NA,NA,"2010",4.68859179412716,5.84643877505772,0.000426088768959868,"NS"
"7208",1557,1023483,200001,88,206,"E-10",68560,2,NA,111,2,4,1,5,358,NA,NA,"2000",4.70953020131233,5.8805329864007,2.23853315877806e-05,"NS"
"7363",NA,-10836,201401,162,12,"E-11",68560,2,NA,113.3,2,4,1,5,380,NA,NA,"2014",4.73003916803396,5.94017125272043,1.8014752235625e-05,"NS"
"2620",NA,-17843,201801,162,110,"E-19",68560,2,NA,57.3,3,4,1,2,60,NA,NA,"2018",4.04830062372069,4.0943445622221,0.00218602923170933,"OS"
"2703",NA,-17701,201801,162,69,"C-18",68560,2,NA,58.4,3,4,1,4,58,NA,NA,"2018",4.06731588983418,4.06044301054642,0.00290482265785671,"OS"
"2974",NA,-17853,201801,162,120,"HG2019",68560,2,NA,61.6,4,0,0,1,74,NA,NA,"2018",4.12066187053947,4.30406509320417,0.00177579856454112,"OS"
"3114",NA,-17861,201801,94,137,"J-23",68560,2,NA,63.3,3,4,1,5,74,NA,NA,"2018",4.14788532915013,4.30406509320417,0.000897200766867653,"OS"
"3156",NA,-11814,201401,162,76,"H-03",68560,2,NA,63.7,3,4,1,6,82,NA,NA,"2014",4.15418456257812,4.40671924726425,0.00196799729090111,"OS"
"3226",4674,-6415,201001,89,56,"A-04",68560,2,NA,64.7,3,4,1,6,76,NA,NA,"2010",4.16976120150686,4.33073334028633,0.00328428092672583,"OS"
"3291",2263,-3470,200701,88,128,"E-22",68560,2,NA,65.5,3,4,1,6,92,NA,NA,"2007",4.18205014264121,4.52178857704904,0.00474040913351502,"OS"
"3317",NA,-16839,201701,94,109,"B-01",68560,2,NA,65.8,3,4,1,6,85,NA,NA,"2017",4.18661983833127,4.44265125649032,1.7405632380308e-05,"OS"
"3359",3520,-4325,200801,89,158,"K-25",68560,2,NA,66.3,4,4,1,6,92,NA,NA,"2008",4.19418989719182,4.52178857704904,0.00157929804815809,"OS"
"3365",NA,-12006,201401,162,131,"M-23",68560,2,NA,66.3,3,4,1,5,88,NA,NA,"2014",4.19418989719182,4.47733681447821,3.52631487151952e-05,"OS"
"3374",NA,-16539,201701,94,74,"A-05",68560,2,NA,66.4,3,4,1,6,85,NA,NA,"2017",4.19569705648239,4.44265125649032,0.000555604056233598,"OS"
"3385",NA,-17843,201801,162,110,"E-19",68560,2,NA,66.6,3,4,1,2,92,NA,NA,"2018",4.19870457754634,4.52178857704904,0.000870090104737527,"OS"
"3394",800,-6212,201001,162,93,"E-18",68560,2,NA,66.8,3,4,1,6,94,NA,NA,"2010",4.2017030805426,4.54329478227,0.00150451275111143,"OS"
"3430",4530,-5232,200901,89,114,"F-22",68560,2,NA,67.1,4,4,1,6,92,NA,NA,"2009",4.20618404397764,4.52178857704904,0.000174627337930956,"OS"
"3435",NA,-12009,201401,162,134,"J-23",68560,2,NA,67.1,4,4,1,5,84,NA,NA,"2014",4.20618404397764,4.43081679884331,0.00281392460762052,"OS"
"3437",NA,-17701,201801,162,69,"C-18",68560,2,NA,67.1,3,4,1,6,94,NA,NA,"2018",4.20618404397764,4.54329478227,0.000834004471632557,"OS"
"3440",1265,-6561,201001,162,117,"J-26",68560,2,NA,67.2,4,4,1,5,90,NA,NA,"2010",4.2076732475291,4.49980967033027,3.41956426876801e-05,"OS"
"3445",NA,-17850,201801,162,117,"F-19",68560,2,NA,67.2,4,4,1,2,92,NA,NA,"2018",4.2076732475291,4.52178857704904,0.000101490757014294,"OS"
"3463",3406,-4123,200801,89,38,"D-06",68560,2,NA,67.7,3,5,2,4,90,NA,NA,"2008",4.21508617991823,4.49980967033027,0.000422428116059788,"OS"
"3475",3636,-4376,200801,89,209,"M-32",68560,2,NA,67.9,3,4,1,6,96,NA,NA,"2008",4.21803603456465,4.56434819146784,0.000353992936410744,"OS"
"3478",NA,-12121,201401,162,143,"F-25",68560,2,NA,67.9,3,4,1,6,92,NA,NA,"2014",4.21803603456465,4.52178857704904,0.000117832623517141,"OS"
"3502",NA,-16834,201701,94,104,"G-01",68560,2,NA,68.1,4,4,1,6,95,NA,NA,"2017",4.22097721315547,4.55387689160054,3.15812368778713e-05,"OS"
"3505",328,-7927,201101,89,90,"E-19",68560,2,NA,68.2,3,4,1,5,100,NA,NA,"2011",4.22244456484942,4.60517018598809,0.00143605561200971,"OS"
"3514",1260,-6561,201001,162,117,"J-26",68560,2,NA,68.3,4,4,1,5,94,NA,NA,"2010",4.22390976657674,4.54329478227,5.39544691332318e-05,"OS"
"3515",333,-7927,201101,89,90,"E-19",68560,2,NA,68.3,3,4,1,4,89,NA,NA,"2011",4.22390976657674,4.48863636973214,0.00199033432027795,"OS"
"3516",598,-7852,201101,162,88,"GF1918",68560,2,NA,68.3,4,2,2,6,94,NA,NA,"2011",4.22390976657674,4.54329478227,5.39544691332318e-05,"OS"
"3520",3527,-4326,200801,89,159,"L-25",68560,2,NA,68.4,3,4,1,5,90,NA,NA,"2008",4.22537282462851,4.49980967033027,0.00156902511376032,"OS"
"3575",335,-7927,201101,89,90,"E-19",68560,2,NA,69.1,3,4,1,5,95,NA,NA,"2011",4.23555473077362,4.55387689160054,0.000471653645389509,"OS"
"3579",804,-6212,201001,162,93,"E-18",68560,2,NA,69.2,3,4,1,5,108,NA,NA,"2010",4.23700086262362,4.68213122712422,0.00346586762302104,"OS"
"3592",NA,-16672,201701,94,115,"G-18",68560,2,NA,69.4,3,4,1,6,100,NA,NA,"2017",4.23988686751276,4.60517018598809,1.31314797958291e-05,"OS"
"3600",NA,-11974,201401,162,110,"G-19",68560,2,NA,69.6,3,4,1,6,96,NA,NA,"2014",4.24276456734037,4.56434819146784,0.000754521116887239,"OS"
"3602",3424,-4122,200801,89,37,"C-06",68560,2,NA,69.7,3,4,1,5,104,NA,NA,"2008",4.24420031776648,4.64439089914137,0.000421925608476841,"OS"
"3603",4701,-6417,201001,89,58,"A-04",68560,2,NA,69.7,4,4,1,6,102,NA,NA,"2010",4.24420031776648,4.62497281328427,6.90183374171346e-05,"OS"
"3618",NA,-17974,201801,94,162,"G-25",68560,2,NA,69.8,3,4,1,6,94,NA,NA,"2018",4.24563400976833,4.54329478227,0.00206627933895967,"OS"
"3622",2208,-3440,200701,88,98,"H-01",68560,2,NA,69.9,3,5,2,6,104,NA,NA,"2007",4.24706564923976,4.64439089914137,0.000231966731238662,"OS"
"3625",3404,-4123,200801,89,38,"D-06",68560,2,NA,69.9,4,5,2,6,110,NA,NA,"2008",4.24706564923976,4.70048036579242,0.00251634737621659,"OS"
"3645",2246,-3451,200701,88,109,"D-18",68560,2,NA,70,3,4,1,6,104,NA,NA,"2007",4.24849524204936,4.64439089914137,0.000159391168155433,"OS"
"3665",1272,-6561,201001,162,117,"J-26",68560,2,NA,70.2,4,4,1,5,100,NA,NA,"2010",4.25134831103177,4.60517018598809,0.000272126838202899,"OS"
"3666",1274,-6561,201001,162,117,"J-26",68560,2,NA,70.2,4,4,1,6,104,NA,NA,"2010",4.25134831103177,4.64439089914137,5.6436422818242e-05,"OS"
"3667",824,-6213,201001,162,94,"E-19",68560,2,NA,70.2,3,4,1,6,98,NA,NA,"2010",4.25134831103177,4.58496747867057,0.000833085088990651,"OS"
"3671",1261,-6561,201001,162,117,"J-26",68560,2,NA,70.3,4,0,0,1,98,NA,NA,"2010",4.25277179881662,4.58496747867057,0.000971037554129264,"OS"
"3674",NA,-17895,201801,162,133,"I-24",68560,2,NA,70.3,3,4,1,2,106,NA,NA,"2018",4.25277179881662,4.66343909411207,0.00027548825362807,"OS"
"3675",NA,-16672,201701,94,115,"G-18",68560,2,NA,70.3,3,4,1,6,115,NA,NA,"2017",4.25277179881662,4.74493212836325,0.00438191649985851,"OS"
"3677",2212,-3440,200701,88,98,"H-01",68560,2,NA,70.4,3,5,2,6,112,NA,NA,"2007",4.254193263164,4.71849887129509,0.0022441660864802,"OS"
"3684",NA,-17856,201801,94,132,"J-22",68560,2,NA,70.4,4,4,1,5,114,NA,NA,"2018",4.254193263164,4.7361984483945,0.00337361403006645,"OS"
"3701",325,-7927,201101,89,90,"E-19",68560,2,NA,70.8,3,4,1,5,103,NA,NA,"2011",4.25985900069967,4.63472898822964,0.000163067309765809,"OS"
"3705",NA,-18036,201801,94,199,"L-29",68560,2,NA,70.8,3,4,1,5,106,NA,NA,"2018",4.25985900069967,4.66343909411207,1.76768175606181e-05,"OS"
"3707",3363,-4111,200801,89,26,"D-08",68560,2,NA,70.9,3,5,1,6,102,NA,NA,"2008",4.26127043353808,4.62497281328427,0.000432232602899395,"OS"
"3729",NA,-11755,201401,162,37,"G-07",68560,2,NA,71,4,4,1,5,106,NA,NA,"2014",4.26267987704132,4.66343909411207,2.84586214710942e-07,"OS"
"3733",NA,-16839,201701,94,109,"B-01",68560,2,NA,71,3,4,1,6,100,NA,NA,"2017",4.26267987704132,4.60517018598809,0.00119608549656,"OS"
"3738",334,-7927,201101,89,90,"E-19",68560,2,NA,71.1,3,4,1,5,105,NA,NA,"2011",4.26408733680919,4.65396035015752,6.9944562399571e-05,"OS"
"3745",336,-7927,201101,89,90,"E-19",68560,2,NA,71.2,3,4,1,6,105,NA,NA,"2011",4.26549281841793,4.65396035015752,0.000112864233985379,"OS"
"3746",NA,-11812,201401,162,74,"F-03",68560,2,NA,71.2,3,4,1,6,116,NA,NA,"2014",4.26549281841793,4.75359019110636,0.00220162940955746,"OS"
"3752",NA,-16674,201701,94,117,"H-18",68560,2,NA,71.2,4,4,1,6,120,NA,NA,"2017",4.26549281841793,4.78749174278205,0.00442261564055276,"OS"
