"","ACCESS_ID","HAULJOIN","CRUISE","VESSEL","HAUL","GIS_STATION","SPECIES_CODE","SEX","LENGTH","WIDTH","SHELL_CONDITION","EGG_COLOR","EGG_CONDITION","CLUTCH_SIZE","WEIGHT","CHELA_HEIGHT","COMMENTS","YEAR","log.width","log.weight","Cooks_D","SC"
"7947",NA,-17003,201701,94,184,"S-24",68580,1,NA,71.7,2,NA,NA,NA,150,15.6,"","2017",4.27249074760558,5.01063529409626,1.0286843855626e-05,"NS"
"7948",461,-11655,200601,88,167,"T-24",68580,1,NA,71.8,2,NA,NA,NA,124,12.3,"","2006",4.27388447605418,4.82028156560504,0.000240830694852948,"NS"
"7950",1364,-11386,200601,134,134,"O-22",68580,1,NA,71.8,2,NA,NA,NA,141,12.2,"","2006",4.27388447605418,4.94875989037817,9.95967063210719e-06,"NS"
"7953",NA,-10218,201301,162,159,"QP2625",68580,1,NA,71.8,2,NA,NA,NA,144,16,"","2013",4.27388447605418,4.969813299576,1.2769686671674e-06,"NS"
"7954",NA,-10221,201301,162,162,"QP2726",68580,1,NA,71.8,2,NA,NA,NA,154,13.4,"","2013",4.27388447605418,5.03695260241363,2.8413683544202e-05,"NS"
"7959",NA,-19104,201901,94,114,"GF2221",68580,1,NA,71.8,2,NA,NA,NA,180,17.4,"","2019",4.27388447605418,5.19295685089021,0.000413795206463332,"NS"
"7960",NA,-19457,201901,94,193,"R-29",68580,1,NA,71.8,2,NA,NA,NA,150,17.3,"","2019",4.27388447605418,5.01063529409626,7.82917249452942e-06,"NS"
"7962",NA,-16929,201701,94,146,"K-24",68580,1,NA,71.8,2,NA,NA,NA,150,16.1,"","2017",4.27388447605418,5.01063529409626,7.82917249452942e-06,"NS"
"7966",1669,-8167,201101,162,166,"Q-26",68580,1,NA,71.9,2,NA,NA,NA,142,15,"","2011",4.275276264727,4.95582705760126,8.34780047029441e-06,"NS"
"7968",NA,-8986,201201,89,144,"P-22",68580,1,NA,71.9,2,NA,NA,NA,142,NA,"","2012",4.275276264727,4.95582705760126,8.34780047029441e-06,"NS"
"7973",NA,-16932,201701,94,149,"L-22",68580,1,NA,71.9,2,NA,NA,NA,150,16.8,"","2017",4.275276264727,5.01063529409626,5.70633473375503e-06,"NS"
"7975",880,1010787,200001,89,111,"L-20",68580,1,NA,72,2,NA,NA,NA,140,NA,"","2000",4.27666611901606,4.9416424226093,2.18074317948948e-05,"NS"
"7976",882,1010787,200001,89,111,"L-20",68580,1,NA,72,2,NA,NA,NA,142,NA,"","2000",4.27666611901606,4.95582705760126,1.09082997428006e-05,"NS"
"7977",883,1063369,200101,89,106,"J-19",68580,1,NA,72,2,NA,NA,NA,144,NA,"","2001",4.27666611901606,4.969813299576,3.82132417545284e-06,"NS"
"7978",2532,-6904,201001,162,215,"R-30",68580,1,NA,72,2,NA,NA,NA,144,14.9,"","2010",4.27666611901606,4.969813299576,3.82132417545284e-06,"NS"
"7979",728,-7961,201101,89,124,"J-21",68580,1,NA,72,2,NA,NA,NA,136,13.2,"","2011",4.27666611901606,4.91265488573605,5.5704907129341e-05,"NS"
"7980",NA,-10166,201301,89,140,"M-23",68580,1,NA,72,2,NA,NA,NA,142,13.1,"","2013",4.27666611901606,4.95582705760126,1.09082997428006e-05,"NS"
"7981",NA,-10257,201301,89,174,"U-29",68580,1,NA,72,2,NA,NA,NA,134,12.5,"","2013",4.27666611901606,4.89783979995091,7.90570683810631e-05,"NS"
"7984",NA,-19292,201901,162,100,"L-19",68580,1,NA,72,2,NA,NA,NA,144,12.4,"","2019",4.27666611901606,4.969813299576,3.82132417545284e-06,"NS"
"7986",NA,-19234,201901,162,128,"M-22",68580,1,NA,72,2,NA,NA,NA,152,15.1,"","2019",4.27666611901606,5.02388052084628,1.0601607097037e-05,"NS"
"7987",NA,-19303,201901,94,160,"O-23",68580,1,NA,72,2,NA,NA,NA,146,13.3,"","2019",4.27666611901606,4.98360662170834,3.91203963358269e-07,"NS"
"7993",5382,-5417,200901,88,155,"H-24",68580,1,NA,72.1,2,NA,NA,NA,164,15.5,"","2009",4.2780540442909,5.0998664278242,0.000103568706841336,"NS"
"7996",NA,-10095,201301,89,103,"GF1918",68580,1,NA,72.1,2,NA,NA,NA,160,17.1,"","2013",4.2780540442909,5.07517381523383,6.07643606929335e-05,"NS"
"7998",NA,-9036,201201,162,199,"S-28",68580,1,NA,72.1,2,NA,NA,NA,154,NA,"","2012",4.2780540442909,5.03695260241363,1.68800175080157e-05,"NS"
"8003",5599,-6741,201001,89,128,"M-24",68580,1,NA,72.2,2,NA,NA,NA,140,12.5,"","2010",4.27944004589878,4.9416424226093,3.02446754538726e-05,"NS"
"8006",NA,-10220,201301,162,161,"PO2726",68580,1,NA,72.2,2,NA,NA,NA,136,13.4,"","2013",4.27944004589878,4.91265488573605,6.8853467790065e-05,"NS"
"8008",NA,-10227,201301,162,168,"T-27",68580,1,NA,72.2,2,NA,NA,NA,146,14.1,"","2013",4.27944004589878,4.98360662170834,2.09827885941905e-06,"NS"
"8009",NA,-9006,201201,89,164,"M-25",68580,1,NA,72.2,2,NA,NA,NA,148,NA,"","2012",4.27944004589878,4.99721227376411,1.82616338378548e-08,"NS"
"8010",NA,-10155,201301,89,129,"M-20",68580,1,NA,72.2,2,NA,NA,NA,132,14.9,"","2013",4.27944004589878,4.88280192258637,0.000124984016954269,"NS"
"8011",NA,-10250,201301,89,167,"S-25",68580,1,NA,72.2,2,NA,NA,NA,150,15.7,"","2013",4.27944004589878,5.01063529409626,1.3470905616099e-06,"NS"
"8015",NA,-19454,201901,94,190,"R-30",68580,1,NA,72.2,2,NA,NA,NA,156,17.1,"","2019",4.27944004589878,5.04985600724954,2.44705813608352e-05,"NS"
"8017",NA,-19440,201901,162,162,"QP2423",68580,1,NA,72.2,2,NA,NA,NA,114,13.5,"","2019",4.27944004589878,4.7361984483945,0.000641702404701467,"NS"
"8018",NA,-17030,201701,162,167,"T-30",68580,1,NA,72.2,2,NA,NA,NA,150,13.2,"","2017",4.27944004589878,5.01063529409626,1.3470905616099e-06,"NS"
"8020",1435,-11398,200601,134,146,"K-25",68580,1,NA,72.3,2,NA,NA,NA,153,17,"","2006",4.28082412916472,5.03043792139244,7.09855457128214e-06,"NS"
"8023",5729,-6759,201001,89,146,"J-25",68580,1,NA,72.3,2,NA,NA,NA,160,15.7,"","2010",4.28082412916472,5.07517381523383,4.88104300352926e-05,"NS"
"8025",NA,-9227,201201,162,211,"R-30",68580,1,NA,72.3,2,NA,NA,NA,142,NA,"","2012",4.28082412916472,4.95582705760126,2.06495550518833e-05,"NS"
"8027",NA,-10257,201301,89,174,"U-29",68580,1,NA,72.3,2,NA,NA,NA,140,13.1,"","2013",4.28082412916472,4.9416424226093,3.49827204008487e-05,"NS"
"8028",NA,-17675,201801,94,103,"Q-20",68580,1,NA,72.3,2,NA,NA,NA,144,13.5,"","2018",4.28082412916472,4.969813299576,1.01946405860707e-05,"NS"
"8030",NA,-19218,201901,94,140,"J-24",68580,1,NA,72.3,2,NA,NA,NA,164,17.8,"","2019",4.28082412916472,5.0998664278242,8.7836445192782e-05,"NS"
"8032",NA,-17039,201701,94,189,"R-27",68580,1,NA,72.3,2,NA,NA,NA,150,17,"","2017",4.28082412916472,5.01063529409626,5.64137446995598e-07,"NS"
"8036",1119,-11347,200601,134,95,"R-21",68580,1,NA,72.4,2,NA,NA,NA,152,11.5,"","2006",4.28220629939167,5.02388052084628,2.63150417443201e-06,"NS"
"8037",5305,-5387,200901,88,125,"JI2221",68580,1,NA,72.4,2,NA,NA,NA,158,15.1,"","2009",4.28220629939167,5.06259503302697,2.87911430760735e-05,"NS"
"8038",1654,-8164,201101,162,163,"O-27",68580,1,NA,72.4,2,NA,NA,NA,170,16.6,"","2011",4.28220629939167,5.13579843705026,0.000154858856509319,"NS"
"8040",NA,-19241,201901,162,135,"I-23",68580,1,NA,72.4,2,NA,NA,NA,146,16.2,"","2019",4.28220629939167,4.98360662170834,5.16263095803635e-06,"NS"
"8041",NA,-19211,201901,94,133,"Q-21",68580,1,NA,72.4,2,NA,NA,NA,146,NA,"","2019",4.28220629939167,4.98360662170834,5.16263095803635e-06,"NS"
"8042",NA,-19292,201901,162,100,"L-19",68580,1,NA,72.4,2,NA,NA,NA,152,13.7,"","2019",4.28220629939167,5.02388052084628,2.63150417443201e-06,"NS"
"8043",NA,-17030,201701,162,167,"T-30",68580,1,NA,72.4,2,NA,NA,NA,144,13.6,"","2017",4.28220629939167,4.969813299576,1.30025464638516e-05,"NS"
"8046",NA,-8916,201201,162,172,"L-23",68580,1,NA,72.5,2,NA,NA,NA,142,NA,"","2012",4.28358656186063,4.95582705760126,2.88654831226508e-05,"NS"
"8047",NA,-14579,201501,162,173,"R-22",68580,1,NA,72.5,2,NA,NA,NA,146,15.8,"","2015",4.28358656186063,4.98360662170834,7.20480295041308e-06,"NS"
"8051",NA,-17034,201701,94,210,"U-27",68580,1,NA,72.5,2,NA,NA,NA,130,13.3,"","2017",4.28358656186063,4.86753445045558,0.000193698187287554,"NS"
"8052",1324,-11381,200601,134,129,"K-23",68580,1,NA,72.6,2,NA,NA,NA,168,15.6,"","2006",4.28496492183075,5.12396397940326,0.000110231339620199,"NS"
"8054",435,-6168,201001,162,49,"H-05",68580,1,NA,72.6,2,NA,NA,NA,162,17.6,"","2010",4.28496492183075,5.08759633523238,4.86703730653354e-05,"NS"
"8058",NA,-10156,201301,89,130,"L-20",68580,1,NA,72.6,2,NA,NA,NA,152,15.3,"","2013",4.28496492183075,5.02388052084628,6.47511806767151e-07,"NS"
"8059",NA,-9030,201201,162,196,"P-28",68580,1,NA,72.6,2,NA,NA,NA,144,NA,"","2012",4.28496492183075,4.969813299576,1.96466750411678e-05,"NS"
"8061",NA,-9646,201202,162,59,"CH30-H02",68580,1,NA,72.6,2,NA,NA,NA,138,12.4,"","2012",4.28496492183075,4.92725368515721,7.31868025254391e-05,"NS"
"8064",NA,-19101,201901,94,111,"E-22",68580,1,NA,72.6,2,NA,NA,NA,160,16.2,"","2019",4.28496492183075,5.07517381523383,3.3328997739961e-05,"NS"
"8065",NA,-19288,201901,162,96,"O-18",68580,1,NA,72.6,2,NA,NA,NA,136,12.5,"","2019",4.28496492183075,4.91265488573605,9.93813356520347e-05,"NS"
"8066",NA,-19439,201901,162,161,"P-24",68580,1,NA,72.6,2,NA,NA,NA,136,11.8,"","2019",4.28496492183075,4.91265488573605,9.93813356520347e-05,"NS"
"8067",NA,-16947,201701,162,112,"F-21",68580,1,NA,72.6,2,NA,NA,NA,130,NA,"","2017",4.28496492183075,4.86753445045558,0.0002056224164781,"NS"
"8068",3029,-3758,200701,89,156,"O-22",68580,1,NA,72.7,2,NA,NA,NA,140,12.6,"","2007",4.28634138453947,4.9416424226093,5.74136295677866e-05,"NS"
"8070",691,-7953,201101,89,116,"Q-21",68580,1,NA,72.7,2,NA,NA,NA,148,11.1,"","2011",4.28634138453947,4.99721227376411,4.79495831411709e-06,"NS"
"8073",NA,-10155,201301,89,129,"M-20",68580,1,NA,72.7,2,NA,NA,NA,152,15.7,"","2013",4.28634138453947,5.02388052084628,1.56593767445774e-07,"NS"
"8074",1717,-8178,201101,162,177,"R-27",68580,1,NA,72.7,2,NA,NA,NA,150,16.3,"","2011",4.28634138453947,5.01063529409626,7.89239564001322e-07,"NS"
"8076",NA,-17034,201701,94,210,"U-27",68580,1,NA,72.7,2,NA,NA,NA,140,13,"","2017",4.28634138453947,4.9416424226093,5.74136295677866e-05,"NS"
"8078",5322,-5395,200901,88,133,"K-25",68580,1,NA,72.8,2,NA,NA,NA,164,12.8,"","2009",4.28771595520264,5.0998664278242,5.41687516846965e-05,"NS"
"8079",NA,-10085,201301,89,93,"J-18",68580,1,NA,72.8,2,NA,NA,NA,148,16.7,"","2013",4.28771595520264,4.99721227376411,6.76610140717254e-06,"NS"
"8082",NA,-8624,201201,162,146,"N-21",68580,1,NA,72.8,2,NA,NA,NA,146,NA,"","2012",4.28771595520264,4.98360662170834,1.53774309506277e-05,"NS"
"8084",NA,-14684,201501,162,183,"V-27",68580,1,NA,72.8,2,NA,NA,NA,132,12.3,"","2015",4.28771595520264,4.88280192258637,0.000187773828562234,"NS"
"8087",NA,-19241,201901,162,135,"I-23",68580,1,NA,72.8,2,NA,NA,NA,176,17.3,"","2019",4.28771595520264,5.17048399503815,0.000201991344261711,"NS"
"8088",NA,-17032,201701,162,169,"U-29",68580,1,NA,72.8,2,NA,NA,NA,164,15.8,"","2017",4.28771595520264,5.0998664278242,5.41687516846965e-05,"NS"
"8090",1130,-11348,200601,134,96,"S-21",68580,1,NA,72.9,2,NA,NA,NA,132,13.4,"","2006",4.28908863901461,4.88280192258637,0.000199508917566909,"NS"
"8091",716,-7959,201101,89,122,"K-21",68580,1,NA,72.9,2,NA,NA,NA,142,13.8,"","2011",4.28908863901461,4.95582705760126,4.94531943256275e-05,"NS"
"8092",NA,-8616,201201,162,149,"Q-21",68580,1,NA,72.9,2,NA,NA,NA,146,NA,"","2012",4.28908863901461,4.98360662170834,1.87856751097411e-05,"NS"
"8093",NA,-10153,201301,89,127,"O-20",68580,1,NA,72.9,2,NA,NA,NA,144,15.1,"","2013",4.28908863901461,4.969813299576,3.21931634049152e-05,"NS"
"8094",NA,-10155,201301,89,129,"M-20",68580,1,NA,72.9,2,NA,NA,NA,152,16,"","2013",4.28908863901461,5.02388052084628,1.78672982071764e-07,"NS"
"8095",NA,-9045,201201,162,201,"R-27",68580,1,NA,72.9,2,NA,NA,NA,168,NA,"","2012",4.28908863901461,5.12396397940326,8.64485516723567e-05,"NS"
"8096",NA,-14576,201501,162,170,"Q-23",68580,1,NA,72.9,2,NA,NA,NA,156,16.3,"","2015",4.28908863901461,5.04985600724954,4.41057209487766e-06,"NS"
"8099",NA,-19202,201901,94,124,"P-19",68580,1,NA,72.9,2,NA,NA,NA,166,NA,"","2019",4.28908863901461,5.11198778835654,6.61717204808497e-05,"NS"
"8100",NA,-19306,201901,94,163,"P-23",68580,1,NA,72.9,2,NA,NA,NA,140,12.4,"","2019",4.28908863901461,4.9416424226093,7.07274226760506e-05,"NS"
"8101",NA,-16932,201701,94,149,"L-22",68580,1,NA,72.9,2,NA,NA,NA,165,15.9,"","2017",4.28908863901461,5.10594547390058,5.69685104778102e-05,"NS"
"8102",1622,1010793,200001,89,117,"Q-22",68580,1,NA,73,2,NA,NA,NA,158,NA,"","2000",4.29045944114839,5.06259503302697,8.5928883579427e-06,"NS"
"8103",1627,1010793,200001,89,117,"Q-22",68580,1,NA,73,2,NA,NA,NA,166,NA,"","2000",4.29045944114839,5.11198778835654,5.97988345429718e-05,"NS"
"8104",1635,1010767,200001,89,91,"K-18",68580,1,NA,73,2,NA,NA,NA,170,NA,"","2000",4.29045944114839,5.13579843705026,0.000100955678333007,"NS"
"8106",241,-11586,200601,88,98,"T-22",68580,1,NA,73,2,NA,NA,NA,154,15.2,"","2006",4.29045944114839,5.03695260241363,1.92361686474558e-07,"NS"
"8108",398,-6155,201001,162,36,"E-07",68580,1,NA,73,2,NA,NA,NA,168,16.3,"","2010",4.29045944114839,5.12396397940326,7.91603387484027e-05,"NS"
"8110",789,-7972,201101,89,135,"Q-22",68580,1,NA,73,2,NA,NA,NA,154,16,"","2011",4.29045944114839,5.03695260241363,1.92361686474558e-07,"NS"
"8112",NA,-10038,201301,162,76,"I-03",68580,1,NA,73,2,NA,NA,NA,116,12.9,"","2013",4.29045944114839,4.75359019110636,0.000734836130722402,"NS"
"8117",NA,-19401,201901,94,164,"Q-23",68580,1,NA,73,2,NA,NA,NA,160,16.7,"","2019",4.29045944114839,5.07517381523383,1.72572234620374e-05,"NS"
"8118",NA,-19418,201901,94,158,"PO2524",68580,1,NA,73,2,NA,NA,NA,126,13.1,"","2019",4.29045944114839,4.83628190695148,0.00036363318122965,"NS"
"8119",NA,-16793,201701,94,140,"F-23",68580,1,NA,73,2,NA,NA,NA,160,12.5,"","2017",4.29045944114839,5.07517381523383,1.72572234620374e-05,"NS"
"8121",1418,-11394,200601,134,142,"ON2625",68580,1,NA,73.1,2,NA,NA,NA,166,15.4,"","2006",4.29182836675573,5.11198778835654,5.37471098029724e-05,"NS"
"8122",2974,-3752,200701,89,150,"M-22",68580,1,NA,73.1,2,NA,NA,NA,168,17,"","2007",4.29182836675573,5.12396397940326,7.21915886825046e-05,"NS"
"8126",NA,-10227,201301,162,168,"T-27",68580,1,NA,73.1,2,NA,NA,NA,156,16.3,"","2013",4.29182836675573,5.04985600724954,1.65282652365592e-06,"NS"
"8127",NA,-9000,201201,89,158,"P-27",68580,1,NA,73.1,2,NA,NA,NA,142,NA,"","2012",4.29182836675573,4.95582705760126,6.18376441756916e-05,"NS"
"8128",NA,-9034,201201,162,198,"R-28",68580,1,NA,73.1,2,NA,NA,NA,156,NA,"","2012",4.29182836675573,5.04985600724954,1.65282652365592e-06,"NS"
"8130",NA,-14585,201501,162,179,"T-25",68580,1,NA,73.1,2,NA,NA,NA,144,13.7,"","2015",4.29182836675573,4.969813299576,4.2286224234025e-05,"NS"
"8131",NA,-19424,201901,94,182,"N-29",68580,1,NA,73.1,2,NA,NA,NA,134,11.3,"","2019",4.29182836675573,4.89783979995091,0.000182412989057067,"NS"
"8132",NA,-19283,201901,162,103,"JI1918",68580,1,NA,73.1,2,NA,NA,NA,160,13.4,"","2019",4.29182836675573,5.07517381523383,1.40559449353059e-05,"NS"
"8134",NA,-17032,201701,162,169,"U-29",68580,1,NA,73.1,2,NA,NA,NA,144,12.8,"","2017",4.29182836675573,4.969813299576,4.2286224234025e-05,"NS"
"8135",NA,-16793,201701,94,140,"F-23",68580,1,NA,73.1,2,NA,NA,NA,170,16.3,"","2017",4.29182836675573,5.13579843705026,9.30857090607888e-05,"NS"
"8136",NA,-16569,201701,162,54,"F-02",68580,1,NA,73.1,2,NA,NA,NA,164,16.2,"","2017",4.29182836675573,5.0998664278242,3.78445851388658e-05,"NS"
"8137",1226,-11362,200601,134,110,"K-20",68580,1,NA,73.2,2,NA,NA,NA,170,11.4,"","2006",4.29319542096727,5.13579843705026,8.55334670968777e-05,"NS"
"8138",5290,-5362,200901,88,100,"P-20",68580,1,NA,73.2,2,NA,NA,NA,150,13,"","2009",4.29319542096727,5.01063529409626,8.65419237695795e-06,"NS"
"8139",2557,-6905,201001,162,216,"R-29",68580,1,NA,73.2,2,NA,NA,NA,146,13.1,"","2010",4.29319542096727,4.98360662170834,3.10722776958517e-05,"NS"
"8141",NA,-10215,201301,162,156,"O-26",68580,1,NA,73.2,2,NA,NA,NA,130,11.7,"","2013",4.29319542096727,4.86753445045558,0.000284903000966879,"NS"
"8142",NA,-8916,201201,162,172,"L-23",68580,1,NA,73.2,2,NA,NA,NA,142,NA,"","2012",4.29319542096727,4.95582705760126,6.85556618909021e-05,"NS"
"8144",NA,-19405,201901,94,173,"Q-27",68580,1,NA,73.2,2,NA,NA,NA,168,16.1,"","2019",4.29319542096727,5.12396397940326,6.55422469116878e-05,"NS"
"8145",NA,-19212,201901,94,134,"P-21",68580,1,NA,73.2,2,NA,NA,NA,158,NA,"","2019",4.29319542096727,5.06259503302697,4.48933139133069e-06,"NS"
"8147",NA,-19479,201901,162,189,"T-29",68580,1,NA,73.2,2,NA,NA,NA,174,18,"","2019",4.29319542096727,5.15905529921453,0.000132561292359444,"NS"
"8148",NA,-19418,201901,94,158,"PO2524",68580,1,NA,73.2,2,NA,NA,NA,138,13.6,"","2019",4.29319542096727,4.92725368515721,0.000122384011621357,"NS"
"8149",NA,-16996,201701,94,177,"PO2423",68580,1,NA,73.2,2,NA,NA,NA,145,12.4,"","2017",4.29319542096727,4.97673374242057,3.89829603244354e-05,"NS"
"8150",NA,-16972,201701,94,167,"N-22",68580,1,NA,73.2,2,NA,NA,NA,150,13.1,"","2017",4.29319542096727,5.01063529409626,8.65419237695795e-06,"NS"
"8152",NA,-16947,201701,162,112,"F-21",68580,1,NA,73.2,2,NA,NA,NA,144,NA,"","2017",4.29319542096727,4.969813299576,4.78538579254485e-05,"NS"
"8154",2977,-3753,200701,89,151,"N-22",68580,1,NA,73.3,2,NA,NA,NA,157,13.4,"","2007",4.29456060889261,5.05624580534831,1.19525771985361e-06,"NS"
"8158",NA,-9000,201201,89,158,"P-27",68580,1,NA,73.3,2,NA,NA,NA,194,NA,"","2012",4.29456060889261,5.26785815906333,0.000471881654474597,"NS"
"8162",NA,-14585,201501,162,179,"T-25",68580,1,NA,73.3,2,NA,NA,NA,144,11.8,"","2015",4.29456060889261,4.969813299576,5.37701059533491e-05,"NS"
"8163",NA,-19203,201901,94,125,"O-19",68580,1,NA,73.3,2,NA,NA,NA,136,12.1,"","2019",4.29456060889261,4.91265488573605,0.00016654008176758,"NS"
"8164",NA,-19204,201901,94,126,"N-19",68580,1,NA,73.3,2,NA,NA,NA,162,15,"","2019",4.29456060889261,5.08759633523238,1.72188740970935e-05,"NS"
"8167",NA,-8966,201201,89,114,"N-20",68580,1,NA,73.4,2,NA,NA,NA,138,12.4,"","2012",4.29592393562047,4.92725368515721,0.000141641281322153,"NS"
"8170",NA,-10251,201301,89,168,"T-25",68580,1,NA,73.4,2,NA,NA,NA,146,16.3,"","2013",4.29592393562047,4.98360662170834,4.09896205453832e-05,"NS"
"8175",NA,-19466,201901,94,202,"T-25",68580,1,NA,73.4,2,NA,NA,NA,172,17.5,"","2019",4.29592393562047,5.14749447681345,9.19699964910644e-05,"NS"
"8177",NA,-17042,201701,94,192,"O-27",68580,1,NA,73.4,2,NA,NA,NA,175,16.6,"","2017",4.29592393562047,5.16478597392351,0.000127180382983244,"NS"
"8181",NA,-9245,201201,89,209,"S-31",68580,1,NA,73.5,2,NA,NA,NA,142,NA,"","2012",4.29728540621879,4.95582705760126,9.08250388431362e-05,"NS"
"8182",NA,-16972,201701,94,167,"N-22",68580,1,NA,73.5,2,NA,NA,NA,155,13,"","2017",4.29728540621879,5.04342511691925,9.48560822289075e-07,"NS"
"8183",NA,-16686,201701,162,84,"I-21",68580,1,NA,73.5,2,NA,NA,NA,172,16.6,"","2017",4.29728540621879,5.14749447681345,8.44780696771326e-05,"NS"
"8185",262,-11589,200601,88,101,"Q-22",68580,1,NA,73.6,2,NA,NA,NA,148,13,"","2006",4.29864502573483,4.99721227376411,3.48260385536535e-05,"NS"
"8188",NA,-10093,201301,89,101,"HG1918",68580,1,NA,73.6,2,NA,NA,NA,166,16.3,"","2013",4.29864502573483,5.11198778835654,2.83084376594881e-05,"NS"
"8190",NA,-10257,201301,89,174,"U-29",68580,1,NA,73.6,2,NA,NA,NA,166,16,"","2013",4.29864502573483,5.11198778835654,2.83084376594881e-05,"NS"
"8195",NA,-19234,201901,162,128,"M-22",68580,1,NA,73.6,2,NA,NA,NA,168,17.6,"","2019",4.29864502573483,5.12396397940326,4.21397470915178e-05,"NS"
"8196",NA,-16779,201701,162,101,"Q-20",68580,1,NA,73.6,2,NA,NA,NA,154,18.1,"","2017",4.29864502573483,5.03695260241363,4.06358989764179e-06,"NS"
"8198",3005,-3756,200701,89,154,"P-21",68580,1,NA,73.7,2,NA,NA,NA,149,12.8,"","2007",4.30000279919529,5.00394630594546,3.19917860223356e-05,"NS"
"8199",NA,-10227,201301,162,168,"T-27",68580,1,NA,73.7,2,NA,NA,NA,156,17,"","2013",4.30000279919529,5.04985600724954,1.35241533834113e-06,"NS"
"8202",NA,-14560,201501,94,127,"L-21",68580,1,NA,73.7,2,NA,NA,NA,154,14.5,"","2015",4.30000279919529,5.03695260241363,5.88447399753929e-06,"NS"
"8204",NA,-19207,201901,94,129,"N-20",68580,1,NA,73.7,2,NA,NA,NA,138,NA,"","2019",4.30000279919529,4.92725368515721,0.000173239682861274,"NS"
"8205",NA,-19289,201901,162,97,"N-18",68580,1,NA,73.7,2,NA,NA,NA,164,14.4,"","2019",4.30000279919529,5.0998664278242,1.39248293002173e-05,"NS"
"8206",NA,-16978,201701,94,173,"O-25",68580,1,NA,73.7,2,NA,NA,NA,165,NA,"","2017",4.30000279919529,5.10594547390058,1.87190916557066e-05,"NS"
"8208",NA,-16990,201701,162,141,"R-25",68580,1,NA,73.7,2,NA,NA,NA,152,12.8,"","2017",4.30000279919529,5.02388052084628,1.37282214101172e-05,"NS"
"8212",NA,-8714,201201,162,158,"O-25",68580,1,NA,73.8,2,NA,NA,NA,152,NA,"","2012",4.30135873160643,5.02388052084628,1.69472224533374e-05,"NS"
"8213",NA,-8913,201201,162,170,"M-24",68580,1,NA,73.8,2,NA,NA,NA,142,NA,"","2012",4.30135873160643,4.95582705760126,0.000116290747472023,"NS"
"8216",NA,-10039,201301,162,77,"J-03",68580,1,NA,73.8,2,NA,NA,NA,134,12.2,"","2013",4.30135873160643,4.89783979995091,0.000271088411291049,"NS"
"8219",NA,-17049,201701,94,206,"S-29",68580,1,NA,73.8,2,NA,NA,NA,150,13.7,"","2017",4.30135873160643,5.01063529409626,2.93148592723178e-05,"NS"
"8222",NA,-17052,201701,94,209,"U-28",68580,1,NA,73.8,2,NA,NA,NA,150,13.2,"","2017",4.30135873160643,5.01063529409626,2.93148592723178e-05,"NS"
"8223",NA,-16686,201701,162,84,"I-21",68580,1,NA,73.8,2,NA,NA,NA,166,15.8,"","2017",4.30135873160643,5.11198778835654,2.03858183351168e-05,"NS"
"8226",NA,-10166,201301,89,140,"M-23",68580,1,NA,73.9,2,NA,NA,NA,140,11.8,"","2013",4.30271282795416,4.9416424226093,0.000158597010687403,"NS"
"8227",NA,-8981,201201,89,139,"K-22",68580,1,NA,73.9,2,NA,NA,NA,140,NA,"","2012",4.30271282795416,4.9416424226093,0.000158597010687403,"NS"
"8228",NA,-8715,201201,162,159,"ON2625",68580,1,NA,73.9,2,NA,NA,NA,144,NA,"","2012",4.30271282795416,4.969813299576,9.66456820382462e-05,"NS"
"8229",NA,-14687,201501,162,186,"U-28",68580,1,NA,73.9,2,NA,NA,NA,154,15.7,"","2015",4.30271282795416,5.03695260241363,1.05404102161502e-05,"NS"
"8232",NA,-14505,201501,94,92,"J-19",68580,1,NA,73.9,2,NA,NA,NA,162,17,"","2015",4.30271282795416,5.08759633523238,2.9582535585255e-06,"NS"
"8234",NA,-16786,201701,162,108,"M-20",68580,1,NA,73.9,2,NA,NA,NA,158,12.6,"","2017",4.30271282795416,5.06259503302697,5.35654067406788e-07,"NS"
"8236",888,1063357,200101,89,92,"J-01",68580,1,NA,74,2,NA,NA,NA,158,NA,"","2001",4.30406509320417,5.06259503302697,1.29999502147796e-06,"NS"
"8237",1624,1010793,200001,89,117,"Q-22",68580,1,NA,74,2,NA,NA,NA,160,NA,"","2000",4.30406509320417,5.07517381523383,8.96394220380417e-09,"NS"
"8238",1632,1010787,200001,89,111,"L-20",68580,1,NA,74,2,NA,NA,NA,168,NA,"","2000",4.30406509320417,5.12396397940326,2.38571544124896e-05,"NS"
"8241",2461,-3714,200701,88,194,"U-29",68580,1,NA,74,2,NA,NA,NA,152,13,"","2007",4.30406509320417,5.02388052084628,2.44110419304498e-05,"NS"
"8242",NA,-8944,201201,89,92,"I-02",68580,1,NA,74,2,NA,NA,NA,160,NA,"","2012",4.30406509320417,5.07517381523383,8.96394220380417e-09,"NS"
"8243",NA,-10222,201301,162,163,"Q-26",68580,1,NA,74,2,NA,NA,NA,164,15.8,"","2013",4.30406509320417,5.0998664278242,6.34403477361715e-06,"NS"
"8244",NA,-10276,201301,89,188,"P-32",68580,1,NA,74,2,NA,NA,NA,172,16.9,"","2013",4.30406509320417,5.14749447681345,5.17587168084891e-05,"NS"
"8245",NA,-19203,201901,94,125,"O-19",68580,1,NA,74,2,NA,NA,NA,150,13.6,"","2019",4.30406509320417,5.01063529409626,3.89504425597168e-05,"NS"
