"CRAB_ID","HAULJOIN","CRUISE","VESSEL","HAUL","STATION","SPECIES_KFRC","SPECIES_CODE","SEX","LENGTH","WIDTH","SHELL_CONDITION","EGG_COLOR","EGG_CONDITION","CLUTCH_SIZE","WEIGHT","DISEASE_CODE","DISEASE_DORSAL","DISEASE_VENTRAL","DISEASE_LEGS","SAMPLING_FACTOR","CHELA_HEIGHT","MERUS_LENGTH","COMMENTS","GIS_STATION"
3496366,-20667,202102,162,55,"BB-07",2,69322,1,74.8,,3,,,,349,,,,,1,21.6,,"","BB-07"
3496367,-20667,202102,162,55,"BB-07",2,69322,1,89.8,,2,,,,555,,,,,1,26.8,,"","BB-07"
3496117,-21018,202102,162,49,"AA-04",2,69322,1,95,,3,,,,715,,,,,1,30.3,,"","AA-04"
3503845,-20645,202102,94,32,"ZZ-02",2,69322,1,105.6,,2,,,,786,,,,,1,,,"","ZZ-02"
3499052,-21015,202102,162,46,"CC-03",2,69322,1,52.3,,2,,,,103,,,,,1,14.6,,"","CC-03"
3499053,-21015,202102,162,46,"CC-03",2,69322,1,106.4,,2,,,,882,,,,,1,35.7,,"","CC-03"
3578577,-21866,202202,162,10,"DD-03",2,69322,1,20.3,,2,,,,8,,,,,1,,,"","DD-03"
3578465,-21861,202202,162,12,"EE-02",2,69322,1,91.7,,3,,,,721,,,,,1,32.2,,"","EE-02"
3578466,-21861,202202,162,12,"EE-02",2,69322,1,95.2,,3,,,,625,,,,,1,20.9,,"","EE-02"
3578467,-21861,202202,162,12,"EE-02",2,69322,1,107.5,,3,,,,1042,,,,,1,34.4,,"","EE-02"
3578476,-21866,202202,162,10,"DD-03",2,69322,1,21.3,,2,,,,6,,,,,1,,,"","DD-03"
3578544,-21865,202202,162,9,"CC-04",2,69322,1,88.5,,3,,,,644,,,,,1,29.6,,"","CC-04"
3578545,-21865,202202,162,9,"CC-04",2,69322,1,85.1,,3,,,,472,,,,,1,25.5,,"","CC-04"
3591080,-21944,202202,94,42,"AA-04",2,69322,1,129.2,,3,,,,1594,,,,,1,,,"","AA-04"
3590278,-21965,202202,94,44,"ZZ-04",2,69322,1,108,,2,,,,1040,,,,,1,,,"","ZZ-04"
3590279,-21965,202202,94,44,"ZZ-04",2,69322,1,105.3,,3,,,,970,,,,,1,,,"","ZZ-04"
3587629,-21868,202202,94,15,"BB-05",2,69322,1,78.9,,2,,,,356,,,,,1,,,"","BB-05"
3587630,-21868,202202,94,15,"BB-05",2,69322,1,99.7,,3,,,,808,,,,,1,,,"","BB-05"
3587668,-21881,202202,94,21,"CC-03",2,69322,1,98.2,,3,,,,872,,,,,1,,,"","CC-03"
3587669,-21881,202202,94,21,"CC-03",2,69322,1,93.5,,2,,,,758,,,,,1,,,"","CC-03"
3587670,-21881,202202,94,21,"CC-03",2,69322,1,112.9,,2,,,,1200,,,,,1,,,"","CC-03"
3587671,-21881,202202,94,21,"CC-03",2,69322,1,114.9,,2,,,,1328,,,,,1,,,"","CC-03"
3587672,-21881,202202,94,21,"CC-03",2,69322,1,111.6,,2,,,,1032,,,,,1,,,"","CC-03"
3587673,-21881,202202,94,21,"CC-03",2,69322,1,107.3,,3,,,,1026,,,,,1,,,"","CC-03"
3587793,-21879,202202,94,19,"BB-04",2,69322,1,119.5,,2,,,,1434,,,,,1,,,"","BB-04"
3587794,-21879,202202,94,19,"BB-04",2,69322,1,109.5,,2,,,,1120,,,,,1,,,"","BB-04"
3587795,-21879,202202,94,19,"BB-04",2,69322,1,116.3,,3,,,,1278,,,,,1,,,"","BB-04"
3587796,-21879,202202,94,19,"BB-04",2,69322,1,108.3,,3,,,,946,,,,,1,,,"","BB-04"
3587797,-21879,202202,94,19,"BB-04",2,69322,1,102,,3,,,,884,,,,,1,,,"","BB-04"
