"","CRAB_ID","HAULJOIN","CRUISE","VESSEL","HAUL","STATION","SPECIES_KFRC","SPECIES_CODE","SEX","LENGTH","WIDTH","SHELL_CONDITION","EGG_COLOR","EGG_CONDITION","CLUTCH_SIZE","WEIGHT","DISEASE_CODE","DISEASE_DORSAL","DISEASE_VENTRAL","DISEASE_LEGS","SAMPLING_FACTOR","CHELA_HEIGHT","MERUS_LENGTH","COMMENTS","GIS_STATION","YEAR","log.length","log.weight","Cooks_D","SC"
"135",3580502,-21908,202202,162,25,"BB-19",3,69323,1,98.5,NA,2,NA,NA,NA,746,NA,NA,NA,NA,1,37,NA,NA,"BB-19","2022",4.59005654817804,6.61472560020376,7.41279935745011e-05,"NS"
"138",3580505,-21908,202202,162,25,"BB-19",3,69323,1,75.7,NA,2,NA,NA,NA,301,NA,NA,NA,NA,1,26.9,NA,NA,"BB-19","2022",4.3267781604434,5.70711026474888,0.00380385746650976,"NS"
"139",3580506,-21908,202202,162,25,"BB-19",3,69323,1,74.1,NA,2,NA,NA,NA,312,NA,NA,NA,NA,1,26.6,NA,NA,"BB-19","2022",4.30541553230204,5.74300318780948,0.000211227892686155,"NS"
"140",3580507,-21908,202202,162,25,"BB-19",3,69323,1,64,NA,2,NA,NA,NA,179,NA,NA,NA,NA,1,23.3,NA,NA,"BB-19","2022",4.15888308335967,5.18738580584075,0.00485028888339758,"NS"
"141",3580508,-21908,202202,162,25,"BB-19",3,69323,1,82,NA,2,NA,NA,NA,416,NA,NA,NA,NA,1,30.2,NA,NA,"BB-19","2022",4.40671924726425,6.03068526026126,9.28705017839458e-05,"NS"
"142",3582797,-21947,202202,162,31,"BB-20",3,69323,1,61.7,NA,2,NA,NA,NA,184,NA,NA,NA,NA,1,NA,NA,NA,"BB-20","2022",4.12228393091134,5.21493575760899,0.00558128827809166,"NS"
"18",3159430,-17455,201702,162,51,"BB-20",3,69323,1,108.7,NA,3,NA,NA,NA,1052,NA,NA,NA,NA,1,NA,NA,NA,"BB-20","2017",4.68859179412716,6.95844839329766,0.00814559437003695,"OS"
"22",3159437,-17455,201702,162,51,"BB-20",3,69323,1,112,NA,3,NA,NA,NA,1362,NA,NA,NA,NA,1,NA,NA,NA,"BB-20","2017",4.71849887129509,7.21670948670946,0.0298392488363241,"OS"
"25",3159443,-17455,201702,162,51,"BB-20",3,69323,1,125.5,NA,3,NA,NA,NA,1818,NA,NA,NA,NA,1,NA,NA,NA,"BB-20","2017",4.83230575857184,7.50549227473742,0.00192984916100038,"OS"
"42",3160334,-17453,201702,162,49,"CC-21",3,69323,1,119.7,NA,3,NA,NA,NA,1482,NA,NA,NA,NA,1,NA,NA,NA,"CC-21","2017",4.78498861256393,7.30114780585603,0.0034467113845113,"OS"
"43",3160967,-17454,201702,162,50,"CC-20",3,69323,1,124.2,NA,3,NA,NA,NA,1546,NA,NA,NA,NA,1,NA,NA,NA,"CC-20","2017",4.82189316949938,7.34342622914737,0.0610592486379891,"OS"
"47",3160978,-17455,201702,162,51,"BB-20",3,69323,1,123,NA,3,NA,NA,NA,1838,NA,NA,NA,NA,1,NA,NA,NA,"BB-20","2017",4.81218435537242,7.51643330291563,0.0434567917889496,"OS"
"49",3161383,-17412,201702,162,62,"FF-01",3,69323,1,115.8,NA,3,NA,NA,NA,1666,NA,NA,NA,NA,1,NA,NA,NA,"FF-01","2017",4.7518645651389,7.41818082272679,0.119775033031091,"OS"
"55",3161997,-17423,201702,162,69,"BB-19",3,69323,1,121,NA,3,NA,NA,NA,1607,NA,NA,NA,NA,1,NA,NA,NA,"BB-19","2017",4.79579054559674,7.38212436573751,0.000996996647031088,"OS"
"56",3166405,-17449,201702,94,44,"DD-03",3,69323,1,101.8,NA,4,NA,NA,NA,844,NA,NA,NA,NA,1,34.6,NA,NA,"DD-03","2017",4.62301010411642,6.73815249459596,0.0124110417325223,"OS"
"57",3166417,-17450,201702,94,45,"CC-03",3,69323,1,127.2,NA,4,NA,NA,NA,1696,NA,NA,NA,NA,1,42.1,NA,NA,"CC-03","2017",4.84576065090602,7.43602781635185,0.0565419615545056,"OS"
"60",3219472,-18191,201802,162,209,"NBS-15",NA,69323,1,121,NA,3,NA,NA,NA,1784,NA,NA,NA,NA,1,NA,NA,NA,"NBS-15","2018",4.79579054559674,7.48661331313996,0.0599530255638303,"OS"
"61",3219473,-18191,201802,162,209,"NBS-15",NA,69323,1,108.7,NA,3,NA,NA,NA,1194,NA,NA,NA,NA,1,NA,NA,NA,"NBS-15","2018",4.68859179412716,7.08506429395255,0.0136224681004597,"OS"
"62",3219474,-18191,201802,162,209,"NBS-15",NA,69323,1,116.8,NA,3,NA,NA,NA,1310,NA,NA,NA,NA,1,NA,NA,NA,"NBS-15","2018",4.76046307039413,7.1777824161952,0.0171973615910002,"OS"
"73",3347687,-19765,201902,162,32,"CC-18",3,69323,1,128.8,NA,3,NA,NA,NA,1840,NA,NA,NA,NA,1,NA,NA,NA,"CC-18","2019",4.85826081367025,7.51752085060303,0.0208530659045411,"OS"
"83",1979620,-7096,201002,94,24,"",3,69323,1,103,NA,3,NA,NA,NA,872,NA,NA,NA,NA,1,38,NA,NA,"BB-20","2010",4.63472898822964,6.77078942390898,0.0139537980020113,"OS"
"91",1977280,-7089,201002,94,17,"",3,69323,1,108,NA,3,NA,NA,NA,1038,NA,NA,NA,NA,1,41,NA,NA,"ZZ-01","2010",4.68213122712422,6.94505106372583,0.00603844324570992,"OS"
"96",1978519,-7092,201002,94,20,"",3,69323,1,111,NA,3,NA,NA,NA,1312,NA,NA,NA,NA,1,40,NA,NA,"AA-01","2010",4.70953020131233,7.17930796950403,0.0250947412613522,"OS"
"104",3495238,-20648,202102,162,33,"FF-18",3,69323,1,95.8,NA,3,NA,NA,NA,777,NA,NA,NA,NA,1,36.5,NA,NA,"FF-18","2021",4.56226268497681,6.65544035036765,0.0185862559340436,"OS"
"112",3499010,-20655,202102,162,40,"FF-01",3,69323,1,111.5,NA,3,NA,NA,NA,1342,NA,NA,NA,NA,1,40,NA,NA,"FF-01","2021",4.71402459090017,7.20191631753163,0.0295258122636701,"OS"
"115",3581627,-21950,202202,162,34,"BB-22",3,69323,1,102.6,NA,3,NA,NA,NA,930,NA,NA,NA,NA,1,40.2,NA,NA,"BB-22","2022",4.63083793273667,6.8351845861473,0.000455622842538345,"OS"
"117",3578468,-21861,202202,162,12,"EE-02",3,69323,1,103.4,NA,3,NA,NA,NA,955,NA,NA,NA,NA,1,1.3,NA,NA,"EE-02","2022",4.63860496207433,6.86171134048073,0.000508832794589998,"OS"
"121",3582894,-21949,202202,162,33,"BB-21",3,69323,1,91,NA,3,NA,NA,NA,633,NA,NA,NA,NA,1,31.6,NA,NA,"BB-21","2022",4.51085950651685,6.45047042214418,0.00417330376617321,"OS"
"122",3582895,-21949,202202,162,33,"BB-21",3,69323,1,95.3,NA,3,NA,NA,NA,668,NA,NA,NA,NA,1,28.9,NA,NA,"BB-21","2022",4.55702981066016,6.50428817353665,0.0337384354117352,"OS"
"133",3580500,-21908,202202,162,25,"BB-19",3,69323,1,102.1,NA,3,NA,NA,NA,854,NA,NA,NA,NA,1,38.8,NA,NA,"BB-19","2022",4.62595272517062,6.74993119378857,0.0113363293240697,"OS"
"137",3580504,-21908,202202,162,25,"BB-19",3,69323,1,113,NA,4,NA,NA,NA,1305,NA,NA,NA,NA,1,42,NA,NA,"BB-19","2022",4.72738781871234,7.17395831975679,0.00296336971415625,"OS"
"144",3579460,-21903,202202,162,20,"DD-18",3,69323,1,118.1,NA,3,NA,NA,NA,1413,NA,NA,NA,NA,1,42.7,NA,NA,"DD-18","2022",4.77153172320332,7.25347038268453,0.00388572344343233,"OS"
"145",3579461,-21903,202202,162,20,"DD-18",3,69323,1,71.3,NA,3,NA,NA,NA,287,NA,NA,NA,NA,1,25.6,NA,NA,"DD-18","2022",4.26689632742025,5.65948221575962,0.0788668698235075,"OS"
